"","species","env","spa","codist","r2","iteration","nicheOpt","nicheBreadth","colProb","dispersal","intercol","interext","identifier","scenario","prevalence"
"24","9",0.198210588596883,0.170829393919324,0.014754252255,0.383794234771207,"iter_2",0.557142857142857,1,0.4,0.005,0,0,"spp9_iter_2","scenario2",758
"25","10",0.283014465925955,0.127290589596355,0.140665204715696,0.550970260238006,"iter_2",0.614285714285714,1,0.4,0.005,0,0,"spp10_iter_2","scenario2",659
"26","11",0.480893279138922,0.0775677027509278,0.0517666870512615,0.610227668941112,"iter_2",0.671428571428571,1,0.4,0.005,0,0,"spp11_iter_2","scenario2",641
"27","12",0.518291446895018,0.0938994762665009,0.142857059809513,0.755047982971032,"iter_2",0.728571428571429,1,0.4,0.005,0,0,"spp12_iter_2","scenario2",561
"28","13",0.600998039433345,0.089408111183515,0.0941434365399709,0.784549587156831,"iter_2",0.785714285714286,1,0.4,0.005,0,0,"spp13_iter_2","scenario2",492
"29","14",0.641449124769366,0.0614520178723041,0.134480697040419,0.83738183968209,"iter_2",0.842857142857143,1,0.4,0.005,0,0,"spp14_iter_2","scenario2",378
"30","15",0.715314290750181,0.0537562278924583,0.109193332389421,0.878263851032061,"iter_2",0.9,1,0.4,0.005,0,0,"spp15_iter_2","scenario2",326
"31","1",0.660546553748669,0.122836079212103,0.098522626237301,0.881905259198073,"iter_3",0.1,1,0.4,0.005,0,0,"spp1_iter_3","scenario2",366
"32","2",0.675199205541562,0.0637658837302424,0.0922157818420318,0.831180871113836,"iter_3",0.157142857142857,1,0.4,0.005,0,0,"spp2_iter_3","scenario2",436
"33","3",0.631068188118169,0.0451542422108029,0.186354247107185,0.862576677436156,"iter_3",0.214285714285714,1,0.4,0.005,0,0,"spp3_iter_3","scenario2",478
"34","4",0.55075630694173,0.113602199141811,0.13246166284172,0.796820168925261,"iter_3",0.271428571428571,1,0.4,0.005,0,0,"spp4_iter_3","scenario2",541
"35","5",0.465709812956149,0.101023016167304,0.0580662635706688,0.624799092694122,"iter_3",0.328571428571429,1,0.4,0.005,0,0,"spp5_iter_3","scenario2",636
"36","6",0.320757250075905,0.134806972114318,0.0759888543431487,0.531553076533372,"iter_3",0.385714285714286,1,0.4,0.005,0,0,"spp6_iter_3","scenario2",695
"37","7",0.261112151936707,0.138349943149126,0.0607525389410156,0.460214634026848,"iter_3",0.442857142857143,1,0.4,0.005,0,0,"spp7_iter_3","scenario2",743
"38","8",0.101976577810578,0.14124988988805,0.0128049468674104,0.256031414566039,"iter_3",0.5,1,0.4,0.005,0,0,"spp8_iter_3","scenario2",802
"39","9",0.251708822184529,0.103701145018108,0.0389854340007854,0.394395401203422,"iter_3",0.557142857142857,1,0.4,0.005,0,0,"spp9_iter_3","scenario2",736
"40","10",0.341147682417136,0.083196661276381,0.0753590411036409,0.499703384797158,"iter_3",0.614285714285714,1,0.4,0.005,0,0,"spp10_iter_3","scenario2",709
"41","11",0.454858561655574,0.110182582901626,0.15168043457138,0.71672157912858,"iter_3",0.671428571428571,1,0.4,0.005,0,0,"spp11_iter_3","scenario2",617
"42","12",0.53728399504634,0.0822517197996714,0.127946875564654,0.747482590410665,"iter_3",0.728571428571429,1,0.4,0.005,0,0,"spp12_iter_3","scenario2",570
"43","13",0.666707602726125,0.0407842097840778,0.150755938835075,0.858247751345279,"iter_3",0.785714285714286,1,0.4,0.005,0,0,"spp13_iter_3","scenario2",513
"44","14",0.655944742674532,0.0629858413800762,0.140638239361459,0.859568823416068,"iter_3",0.842857142857143,1,0.4,0.005,0,0,"spp14_iter_3","scenario2",418
"45","15",0.688354677667349,0.0731248733365444,0.11390630510409,0.875385856107983,"iter_3",0.9,1,0.4,0.005,0,0,"spp15_iter_3","scenario2",325
"46","1",0.595910871571712,0.136678657012602,0.0692683880514757,0.80185791663579,"iter_4",0.1,1,0.4,0.005,0,0,"spp1_iter_4","scenario2",349
"47","2",0.64690868271035,0.0846646014110845,0.0665926421648758,0.79816592628631,"iter_4",0.157142857142857,1,0.4,0.005,0,0,"spp2_iter_4","scenario2",403
"48","3",0.59479285811906,0.0817875508066255,0.104457283814447,0.781037692740132,"iter_4",0.214285714285714,1,0.4,0.005,0,0,"spp3_iter_4","scenario2",465
"49","4",0.518372528326637,0.102956316160085,0.164965457207913,0.786294301694635,"iter_4",0.271428571428571,1,0.4,0.005,0,0,"spp4_iter_4","scenario2",535
"50","5",0.425548907967285,0.135203215373151,0.0704981339594428,0.631250257299878,"iter_4",0.328571428571429,1,0.4,0.005,0,0,"spp5_iter_4","scenario2",615
"51","6",0.326576070574346,0.162010585334958,0.0859661378484188,0.574552793757723,"iter_4",0.385714285714286,1,0.4,0.005,0,0,"spp6_iter_4","scenario2",658
"52","7",0.236642204735736,0.155849098879878,0.0311810210989635,0.423672324714577,"iter_4",0.442857142857143,1,0.4,0.005,0,0,"spp7_iter_4","scenario2",731
"53","8",0.141607366715382,0.124925038132592,0.00365703930793726,0.270189444155911,"iter_4",0.5,1,0.4,0.005,0,0,"spp8_iter_4","scenario2",793
"54","9",0.246490070249377,0.108174843071113,0.0769720389218879,0.431636952242378,"iter_4",0.557142857142857,1,0.4,0.005,0,0,"spp9_iter_4","scenario2",752
"55","10",0.395314397743161,0.10509198114135,0.0916066645950553,0.592013043479566,"iter_4",0.614285714285714,1,0.4,0.005,0,0,"spp10_iter_4","scenario2",704
"56","11",0.496353795110529,0.100932889881227,0.0921354534858772,0.689422138477633,"iter_4",0.671428571428571,1,0.4,0.005,0,0,"spp11_iter_4","scenario2",619
"57","12",0.565666378245304,0.0962737817647883,0.148503213194273,0.810443373204365,"iter_4",0.728571428571429,1,0.4,0.005,0,0,"spp12_iter_4","scenario2",575
