"","species","env","spa","codist","r2","iteration","nicheOpt","nicheBreadth","colProb","dispersal","intercol","interext","identifier","scenario","prevalence"
"66","6",0.120117141848554,0.254011707826025,0.434016048204364,0.808144897878943,"iter_5",0.385714285714286,1,0.4,0.005,1.5,1.5,"spp6_iter_5","scenario4",260
"67","7",0.0803489915380279,0.329657398823239,0.420576025464803,0.83058241582607,"iter_5",0.442857142857143,1,0.4,0.005,1.5,1.5,"spp7_iter_5","scenario4",311
"68","8",0.0362086135851473,0.261311143760757,0.558019103954227,0.855538861300132,"iter_5",0.5,1,0.4,0.005,1.5,1.5,"spp8_iter_5","scenario4",399
"69","9",0.0519489298043677,0.322604009732222,0.542583502630783,0.917136442167373,"iter_5",0.557142857142857,1,0.4,0.005,1.5,1.5,"spp9_iter_5","scenario4",292
"70","10",0.142047078901429,0.321018931403065,0.391258492742645,0.854324503047139,"iter_5",0.614285714285714,1,0.4,0.005,1.5,1.5,"spp10_iter_5","scenario4",343
"71","11",0.190998913637309,0.241690704492494,0.400341635999726,0.833031254129529,"iter_5",0.671428571428571,1,0.4,0.005,1.5,1.5,"spp11_iter_5","scenario4",293
"72","12",0.23039346146399,0.23087175063412,0.258197129225381,0.71946234132349,"iter_5",0.728571428571429,1,0.4,0.005,1.5,1.5,"spp12_iter_5","scenario4",230
"73","13",0.393005390683288,0.193362939559753,0.0803241220550149,0.666692452298056,"iter_5",0.785714285714286,1,0.4,0.005,1.5,1.5,"spp13_iter_5","scenario4",231
"74","14",0.304631616476919,0.27367897601897,0,0.578310592495889,"iter_5",0.842857142857143,1,0.4,0.005,1.5,1.5,"spp14_iter_5","scenario4",87
"75","15",0.602146039643485,0.100606931096369,0.0228577648559626,0.725610735595816,"iter_5",0.9,1,0.4,0.005,1.5,1.5,"spp15_iter_5","scenario4",280
