"","species","env","spa","codist","r2","iteration","nicheOpt","nicheBreadth","colProb","dispersal","intercol","interext","identifier","scenario","prevalence"
"27","12",0.481070721396125,0.151997210334782,0,0.633067931730907,"iter_2",0.728571428571429,0.2,0.4,0.005,0,0,"spp12_iter_2","scenario1",41
"28","13",0.260127101495735,0.390648507265987,0,0.650775608761722,"iter_2",0.785714285714286,0.2,0.4,0.005,0,0,"spp13_iter_2","scenario1",50
"29","14",0.330232892135128,0.271546345266601,0,0.601779237401729,"iter_2",0.842857142857143,0.2,0.4,0.005,0,0,"spp14_iter_2","scenario1",35
"30","15",0.285088807530438,0.279451480234737,0,0.564540287765176,"iter_2",0.9,0.2,0.4,0.005,0,0,"spp15_iter_2","scenario1",41
"31","1",0.268490376341089,0.399528009915235,0,0.668018386256324,"iter_3",0.1,0.2,0.4,0.005,0,0,"spp1_iter_3","scenario1",42
"32","2",0.269395530105889,0.297662838938478,0,0.567058369044367,"iter_3",0.157142857142857,0.2,0.4,0.005,0,0,"spp2_iter_3","scenario1",52
"33","3",0.172440223342954,0.433748955398002,0,0.606189178740957,"iter_3",0.214285714285714,0.2,0.4,0.005,0,0,"spp3_iter_3","scenario1",56
"34","4",0.454125056098577,0.10297721741528,0,0.557102273513857,"iter_3",0.271428571428571,0.2,0.4,0.005,0,0,"spp4_iter_3","scenario1",35
"35","5",0.274948661050865,0.253815742885499,0,0.528764403936363,"iter_3",0.328571428571429,0.2,0.4,0.005,0,0,"spp5_iter_3","scenario1",50
"36","6",0.478970534049658,0.154279607554442,0,0.633250141604099,"iter_3",0.385714285714286,0.2,0.4,0.005,0,0,"spp6_iter_3","scenario1",56
"37","7",0.462683358807144,0.210230796591848,0,0.672914155398992,"iter_3",0.442857142857143,0.2,0.4,0.005,0,0,"spp7_iter_3","scenario1",54
"38","8",0.466645345023324,0.142116073511091,0,0.608761418534415,"iter_3",0.5,0.2,0.4,0.005,0,0,"spp8_iter_3","scenario1",33
"39","9",0.338426326635005,0.196537350549158,0,0.534963677184163,"iter_3",0.557142857142857,0.2,0.4,0.005,0,0,"spp9_iter_3","scenario1",28
"40","10",0.200893705953386,0.299857366544743,0,0.50075107249813,"iter_3",0.614285714285714,0.2,0.4,0.005,0,0,"spp10_iter_3","scenario1",31
"41","11",0.354187160444561,0.165803881583043,0,0.519991042027604,"iter_3",0.671428571428571,0.2,0.4,0.005,0,0,"spp11_iter_3","scenario1",44
"42","12",0.247834496805992,0.254195321153522,0,0.502029817959515,"iter_3",0.728571428571429,0.2,0.4,0.005,0,0,"spp12_iter_3","scenario1",39
"43","13",0.186564766595745,0.30626108659268,0,0.492825853188425,"iter_3",0.785714285714286,0.2,0.4,0.005,0,0,"spp13_iter_3","scenario1",31
"44","14",0.220524808371817,0.423143502257102,0,0.643668310628919,"iter_3",0.842857142857143,0.2,0.4,0.005,0,0,"spp14_iter_3","scenario1",47
"45","15",0.313544662128499,0.338117100298614,0,0.651661762427112,"iter_3",0.9,0.2,0.4,0.005,0,0,"spp15_iter_3","scenario1",43
"46","1",0.205058811653945,0.31279011676561,0,0.517848928419556,"iter_4",0.1,0.2,0.4,0.005,0,0,"spp1_iter_4","scenario1",39
"47","2",0.32781870768828,0.274728795535499,0,0.602547503223779,"iter_4",0.157142857142857,0.2,0.4,0.005,0,0,"spp2_iter_4","scenario1",43
"48","3",0.500462328056813,0.130088872691336,0,0.630551200748149,"iter_4",0.214285714285714,0.2,0.4,0.005,0,0,"spp3_iter_4","scenario1",43
"49","4",0.212383028334236,0.265312147681232,0,0.477695176015468,"iter_4",0.271428571428571,0.2,0.4,0.005,0,0,"spp4_iter_4","scenario1",32
"50","5",0.55471551023943,0.125656027520361,0,0.680371537759791,"iter_4",0.328571428571429,0.2,0.4,0.005,0,0,"spp5_iter_4","scenario1",48
"51","6",0.564026569566275,0.0977893513475999,0,0.661815920913874,"iter_4",0.385714285714286,0.2,0.4,0.005,0,0,"spp6_iter_4","scenario1",51
"52","7",0.370730126720428,0.26873629453421,0,0.639466421254638,"iter_4",0.442857142857143,0.2,0.4,0.005,0,0,"spp7_iter_4","scenario1",52
"53","8",0.182114419866812,0.373187564643199,0,0.555301984510011,"iter_4",0.5,0.2,0.4,0.005,0,0,"spp8_iter_4","scenario1",41
"54","9",0.265659594100172,0.311813287633232,0,0.577472881733404,"iter_4",0.557142857142857,0.2,0.4,0.005,0,0,"spp9_iter_4","scenario1",43
"55","10",0.177528504503576,0.34650027145453,0,0.524028775958107,"iter_4",0.614285714285714,0.2,0.4,0.005,0,0,"spp10_iter_4","scenario1",33
"56","11",0.518428414425378,0.106214547241082,0,0.624642961666461,"iter_4",0.671428571428571,0.2,0.4,0.005,0,0,"spp11_iter_4","scenario1",41
"57","12",0.544488884183428,0.113551134920336,0,0.658040019103764,"iter_4",0.728571428571429,0.2,0.4,0.005,0,0,"spp12_iter_4","scenario1",41
"58","13",0.517406591242112,0.0986879876420966,0,0.616094578884209,"iter_4",0.785714285714286,0.2,0.4,0.005,0,0,"spp13_iter_4","scenario1",31
"59","14",0.185254611687346,0.357547984308351,0,0.542802595995697,"iter_4",0.842857142857143,0.2,0.4,0.005,0,0,"spp14_iter_4","scenario1",47
"60","15",0.305523084906543,0.341480603486707,0,0.64700368839325,"iter_4",0.9,0.2,0.4,0.005,0,0,"spp15_iter_4","scenario1",47
"61","1",0.32413617987429,0.281371901422582,0,0.605508081296872,"iter_5",0.1,0.2,0.4,0.005,0,0,"spp1_iter_5","scenario1",46
"62","2",0.216677580352586,0.306730883527088,0,0.523408463879674,"iter_5",0.157142857142857,0.2,0.4,0.005,0,0,"spp2_iter_5","scenario1",52
"63","3",0.304078143339257,0.27368086797982,0,0.577759011319076,"iter_5",0.214285714285714,0.2,0.4,0.005,0,0,"spp3_iter_5","scenario1",60
"64","4",0.585011782147738,0,0,0.585011782147738,"iter_5",0.271428571428571,0.2,0.4,0.005,0,0,"spp4_iter_5","scenario1",36
"65","5",0.312791466828948,0.278251599867553,0,0.591043066696502,"iter_5",0.328571428571429,0.2,0.4,0.005,0,0,"spp5_iter_5","scenario1",45
"66","6",0.324965499235286,0.178615508284926,0,0.503581007520211,"iter_5",0.385714285714286,0.2,0.4,0.005,0,0,"spp6_iter_5","scenario1",59
"67","7",0.356689927154292,0.193541649863887,0,0.550231577018178,"iter_5",0.442857142857143,0.2,0.4,0.005,0,0,"spp7_iter_5","scenario1",56
"68","8",0.2946777786342,0.183227245988465,0,0.477905024622665,"iter_5",0.5,0.2,0.4,0.005,0,0,"spp8_iter_5","scenario1",29
"69","9",0.533471532180028,0.0730147444981221,0,0.60648627667815,"iter_5",0.557142857142857,0.2,0.4,0.005,0,0,"spp9_iter_5","scenario1",42
"70","10",0.38407247209388,0.137902913253572,0,0.521975385347452,"iter_5",0.614285714285714,0.2,0.4,0.005,0,0,"spp10_iter_5","scenario1",26
"71","11",0.408660210337383,0.181792253401386,0,0.590452463738769,"iter_5",0.671428571428571,0.2,0.4,0.005,0,0,"spp11_iter_5","scenario1",53
"72","12",0.232086775961034,0.311215570769704,0,0.543302346730738,"iter_5",0.728571428571429,0.2,0.4,0.005,0,0,"spp12_iter_5","scenario1",36
"73","13",0.500813891810833,0.0861013772110781,0,0.586915269021911,"iter_5",0.785714285714286,0.2,0.4,0.005,0,0,"spp13_iter_5","scenario1",32
"74","14",0.264212050647887,0.342794860253203,0,0.60700691090109,"iter_5",0.842857142857143,0.2,0.4,0.005,0,0,"spp14_iter_5","scenario1",41
"75","15",0.298193869650933,0.345618508619631,0,0.643812378270563,"iter_5",0.9,0.2,0.4,0.005,0,0,"spp15_iter_5","scenario1",52
