"","species","env","spa","codist","r2","iteration","nicheOpt","nicheBreadth","colProb","dispersal","intercol","interext","identifier","scenario","prevalence"
"20","5",0.566668947476483,0.0506523882720704,0,0.617321335748554,"iter_2",0.328571428571429,0.2,0.4,0.005,1.5,1.5,"spp5_iter_2","scenario3",24
"21","6",0.530206298313435,0.0205419509464186,0,0.550748249259854,"iter_2",0.385714285714286,0.2,0.4,0.005,1.5,1.5,"spp6_iter_2","scenario3",20
"22","7",0.555274695501581,0,0,0.555274695501581,"iter_2",0.442857142857143,0.2,0.4,0.005,1.5,1.5,"spp7_iter_2","scenario3",12
"23","8",0.524625784910542,0.0595564781465402,0,0.584182263057082,"iter_2",0.5,0.2,0.4,0.005,1.5,1.5,"spp8_iter_2","scenario3",23
"24","9",0.43799414953996,0.011446542935635,0,0.449440692475595,"iter_2",0.557142857142857,0.2,0.4,0.005,1.5,1.5,"spp9_iter_2","scenario3",11
"25","10",0.348184340816089,0.135833049481166,0,0.484017390297255,"iter_2",0.614285714285714,0.2,0.4,0.005,1.5,1.5,"spp10_iter_2","scenario3",16
"26","11",0.452281551528925,0.0792507162270225,0,0.531532267755948,"iter_2",0.671428571428571,0.2,0.4,0.005,1.5,1.5,"spp11_iter_2","scenario3",19
"27","12",0.458790020573831,0.0505942981963886,0,0.50938431877022,"iter_2",0.728571428571429,0.2,0.4,0.005,1.5,1.5,"spp12_iter_2","scenario3",19
"28","13",0.211568797381818,0.323964989450257,0,0.535533786832075,"iter_2",0.785714285714286,0.2,0.4,0.005,1.5,1.5,"spp13_iter_2","scenario3",22
"29","14",0.239493239319482,0,0,0.239493239319482,"iter_2",0.842857142857143,0.2,0.4,0.005,1.5,1.5,"spp14_iter_2","scenario3",4
"30","15",0.216363106725156,0.360525936537347,0,0.576889043262503,"iter_2",0.9,0.2,0.4,0.005,1.5,1.5,"spp15_iter_2","scenario3",34
"31","1",0.225705859994228,0.408383177527893,0,0.634089037522121,"iter_3",0.1,0.2,0.4,0.005,1.5,1.5,"spp1_iter_3","scenario3",29
"32","2",0.101359450279021,0.289686121671534,0,0.391045571950555,"iter_3",0.157142857142857,0.2,0.4,0.005,1.5,1.5,"spp2_iter_3","scenario3",10
"33","3",0.531900527693489,0.0758711431104621,0,0.607771670803951,"iter_3",0.214285714285714,0.2,0.4,0.005,1.5,1.5,"spp3_iter_3","scenario3",25
"34","4",0.503133199228115,0,0,0.503133199228115,"iter_3",0.271428571428571,0.2,0.4,0.005,1.5,1.5,"spp4_iter_3","scenario3",19
"35","5",0.486856556812074,0.080985085180814,0,0.567841641992888,"iter_3",0.328571428571429,0.2,0.4,0.005,1.5,1.5,"spp5_iter_3","scenario3",28
"36","6",0.518525082529953,0.0658337299941864,0,0.58435881252414,"iter_3",0.385714285714286,0.2,0.4,0.005,1.5,1.5,"spp6_iter_3","scenario3",25
"37","7",0.413146921433821,0.155263291235079,0,0.568410212668901,"iter_3",0.442857142857143,0.2,0.4,0.005,1.5,1.5,"spp7_iter_3","scenario3",22
"38","8",0.249490837737101,0.35717063833308,0,0.606661476070181,"iter_3",0.5,0.2,0.4,0.005,1.5,1.5,"spp8_iter_3","scenario3",28
"39","9",0.232176152552475,0.256192099337446,0,0.488368251889921,"iter_3",0.557142857142857,0.2,0.4,0.005,1.5,1.5,"spp9_iter_3","scenario3",21
"40","10",0.280479951130868,0.160845694553844,0,0.441325645684712,"iter_3",0.614285714285714,0.2,0.4,0.005,1.5,1.5,"spp10_iter_3","scenario3",13
"41","11",0.263915699446417,0.265743134010335,0,0.529658833456752,"iter_3",0.671428571428571,0.2,0.4,0.005,1.5,1.5,"spp11_iter_3","scenario3",22
"42","12",0.368841595873698,0.0543431078521696,0,0.423184703725868,"iter_3",0.728571428571429,0.2,0.4,0.005,1.5,1.5,"spp12_iter_3","scenario3",11
"43","13",0.428659496915046,0.126611063706088,0,0.555270560621135,"iter_3",0.785714285714286,0.2,0.4,0.005,1.5,1.5,"spp13_iter_3","scenario3",21
"44","14",0.387472039100688,0.113757534693002,0,0.50122957379369,"iter_3",0.842857142857143,0.2,0.4,0.005,1.5,1.5,"spp14_iter_3","scenario3",14
"45","15",0.236786568234472,0.448775073941142,0,0.685561642175614,"iter_3",0.9,0.2,0.4,0.005,1.5,1.5,"spp15_iter_3","scenario3",37
"46","1",0.256700265379989,0.390449375879316,0,0.647149641259305,"iter_4",0.1,0.2,0.4,0.005,1.5,1.5,"spp1_iter_4","scenario3",43
"47","2",0.345978053485103,0,0,0.345978053485103,"iter_4",0.157142857142857,0.2,0.4,0.005,1.5,1.5,"spp2_iter_4","scenario3",5
"48","3",0.212264822849139,0.392959935286651,0,0.60522475813579,"iter_4",0.214285714285714,0.2,0.4,0.005,1.5,1.5,"spp3_iter_4","scenario3",27
"49","4",0.524210831116974,0.0232976195817608,0,0.547508450698735,"iter_4",0.271428571428571,0.2,0.4,0.005,1.5,1.5,"spp4_iter_4","scenario3",18
"50","5",0.114364008350421,0.344645501753001,0,0.459009510103422,"iter_4",0.328571428571429,0.2,0.4,0.005,1.5,1.5,"spp5_iter_4","scenario3",16
"51","6",0.485906610810815,0.00347893719724213,0,0.489385548008057,"iter_4",0.385714285714286,0.2,0.4,0.005,1.5,1.5,"spp6_iter_4","scenario3",15
"52","7",0.286711964377251,0.27998471882225,0,0.566696683199502,"iter_4",0.442857142857143,0.2,0.4,0.005,1.5,1.5,"spp7_iter_4","scenario3",30
"53","8",0.489827190691452,0,0,0.489827190691452,"iter_4",0.5,0.2,0.4,0.005,1.5,1.5,"spp8_iter_4","scenario3",17
"54","9",0.393270421471842,0,0,0.393270421471842,"iter_4",0.557142857142857,0.2,0.4,0.005,1.5,1.5,"spp9_iter_4","scenario3",10
"55","10",0.525598430059234,0.0724922586024559,0,0.59809068866169,"iter_4",0.614285714285714,0.2,0.4,0.005,1.5,1.5,"spp10_iter_4","scenario3",24
"56","11",0.506458858469982,0,0,0.506458858469982,"iter_4",0.671428571428571,0.2,0.4,0.005,1.5,1.5,"spp11_iter_4","scenario3",14
"57","12",0.473770435622746,0.025107756402264,0,0.49887819202501,"iter_4",0.728571428571429,0.2,0.4,0.005,1.5,1.5,"spp12_iter_4","scenario3",16
"58","13",0.173121814125128,0.372320640946534,0,0.545442455071662,"iter_4",0.785714285714286,0.2,0.4,0.005,1.5,1.5,"spp13_iter_4","scenario3",22
"59","14",0.336114381594599,0.197160201565064,0,0.533274583159663,"iter_4",0.842857142857143,0.2,0.4,0.005,1.5,1.5,"spp14_iter_4","scenario3",21
"60","15",0.338186919861399,0.227103035264253,0,0.565289955125652,"iter_4",0.9,0.2,0.4,0.005,1.5,1.5,"spp15_iter_4","scenario3",36
"61","1",0.206001085412842,0.395837765450291,0,0.601838850863132,"iter_5",0.1,0.2,0.4,0.005,1.5,1.5,"spp1_iter_5","scenario3",34
"62","2",0.387944604803237,0,0,0.387944604803237,"iter_5",0.157142857142857,0.2,0.4,0.005,1.5,1.5,"spp2_iter_5","scenario3",7
"63","3",0.509851852795064,0.057267703035223,0,0.567119555830287,"iter_5",0.214285714285714,0.2,0.4,0.005,1.5,1.5,"spp3_iter_5","scenario3",30
"64","4",0.525866493380354,0.0422147141835629,0,0.568081207563917,"iter_5",0.271428571428571,0.2,0.4,0.005,1.5,1.5,"spp4_iter_5","scenario3",24
"65","5",0.182866333082267,0.292509580834171,0,0.475375913916438,"iter_5",0.328571428571429,0.2,0.4,0.005,1.5,1.5,"spp5_iter_5","scenario3",17
"66","6",0.287217232038023,0.299096879217969,0,0.586314111255992,"iter_5",0.385714285714286,0.2,0.4,0.005,1.5,1.5,"spp6_iter_5","scenario3",26
"67","7",0.514388767174103,0.064109237171032,0,0.578498004345135,"iter_5",0.442857142857143,0.2,0.4,0.005,1.5,1.5,"spp7_iter_5","scenario3",23
"68","8",0.121950633190863,0.32611420926312,0,0.448064842453983,"iter_5",0.5,0.2,0.4,0.005,1.5,1.5,"spp8_iter_5","scenario3",13
"69","9",0.399051976681274,0.108891523133959,0,0.507943499815233,"iter_5",0.557142857142857,0.2,0.4,0.005,1.5,1.5,"spp9_iter_5","scenario3",18
"70","10",0.231296482397567,0.215663945118542,0,0.446960427516109,"iter_5",0.614285714285714,0.2,0.4,0.005,1.5,1.5,"spp10_iter_5","scenario3",18
"71","11",0.47377224216045,0,0,0.47377224216045,"iter_5",0.671428571428571,0.2,0.4,0.005,1.5,1.5,"spp11_iter_5","scenario3",13
"72","12",0.493217942030375,0.0844372994971916,0,0.577655241527566,"iter_5",0.728571428571429,0.2,0.4,0.005,1.5,1.5,"spp12_iter_5","scenario3",25
"73","13",0.27291952426687,0.276231394215229,0,0.5491509184821,"iter_5",0.785714285714286,0.2,0.4,0.005,1.5,1.5,"spp13_iter_5","scenario3",26
"74","14",0.428894968530349,0,0,0.428894968530349,"iter_5",0.842857142857143,0.2,0.4,0.005,1.5,1.5,"spp14_iter_5","scenario3",8
"75","15",0.202830988286464,0.388687838351278,0,0.591518826637742,"iter_5",0.9,0.2,0.4,0.005,1.5,1.5,"spp15_iter_5","scenario3",41
