"","env","spa","codist","r2","iteration","site","identifier","scenario","richness"
"1",0.000163470208015202,0.000242165419758112,0,0.000405635627773314,"iter1","site1","site1_iter1","scenario3",1
"2",3.99018167828537e-05,0.000362653491541198,0,0.000402555308324051,"iter1","site2","site2_iter1","scenario3",1
"3",8.1070887058441e-05,2.33797855835106e-05,0,0.000104450672641952,"iter1","site3","site3_iter1","scenario3",0
"4",0.000642343199541839,0,0,0.000642343199541839,"iter1","site4","site4_iter1","scenario3",0
"5",0.000223739152526339,0.000231698588892797,0,0.000455437741419136,"iter1","site5","site5_iter1","scenario3",0
"6",0.000580673431778782,0.00060189195820193,0,0.00118256538998071,"iter1","site6","site6_iter1","scenario3",1
"7",0.000889341202077747,0,0,0.000889341202077747,"iter1","site7","site7_iter1","scenario3",0
"8",7.60832930715595e-05,0.000540187929151434,0,0.000616271222222993,"iter1","site8","site8_iter1","scenario3",0
"9",0.000103848753641215,0.000266749040704324,0,0.000370597794345539,"iter1","site9","site9_iter1","scenario3",0
"10",0.000498373452145093,0,0,0.000498373452145093,"iter1","site10","site10_iter1","scenario3",0
"11",0.00018940959971819,3.5822801345798e-05,0,0.000225232401063988,"iter1","site11","site11_iter1","scenario3",0
"12",0.000164265034875159,0.000189310176711624,0,0.000353575211586783,"iter1","site12","site12_iter1","scenario3",0
"13",0.000118820030467902,0.000589603962854814,0,0.000708423993322716,"iter1","site13","site13_iter1","scenario3",1
"14",0.000133767889987398,0.000160947093456125,0,0.000294714983443523,"iter1","site14","site14_iter1","scenario3",0
"15",0.000193452526077549,0.000380194297656375,0,0.000573646823733923,"iter1","site15","site15_iter1","scenario3",1
"16",0.000171516747609545,0.000554004089956012,0,0.000725520837565557,"iter1","site16","site16_iter1","scenario3",1
"17",0.000112675067169334,0.00054566252026103,0,0.000658337587430364,"iter1","site17","site17_iter1","scenario3",1
"18",0.00127457443314049,0,0,0.00127457443314049,"iter1","site18","site18_iter1","scenario3",0
"19",7.02314384461591e-05,0.000305535631505712,0,0.000375767069951871,"iter1","site19","site19_iter1","scenario3",0
"20",0.000226263390832673,0.000711325540835951,0,0.000937588931668624,"iter1","site20","site20_iter1","scenario3",2
"21",0.000787831530595617,0,0,0.000787831530595617,"iter1","site21","site21_iter1","scenario3",1
"22",0.000105944223207821,0.000256493149594328,0,0.000362437372802149,"iter1","site22","site22_iter1","scenario3",0
"23",0.00011132173898435,0.000186106091934176,0,0.000297427830918526,"iter1","site23","site23_iter1","scenario3",0
"24",0.000437582813666662,0.000748983694473569,0,0.00118656650814023,"iter1","site24","site24_iter1","scenario3",1
"25",0.00010233133589399,0.000120048122314526,0,0.000222379458208516,"iter1","site25","site25_iter1","scenario3",0
"26",0.000148273264975907,2.00945098641805e-05,0,0.000168367774840088,"iter1","site26","site26_iter1","scenario3",0
"27",0.000847130896042383,0,0,0.000847130896042383,"iter1","site27","site27_iter1","scenario3",0
"28",0.000232855514328862,0.000254232034678067,0,0.000487087549006929,"iter1","site28","site28_iter1","scenario3",1
"29",0.000431587184175793,0.000131394510578107,0,0.0005629816947539,"iter1","site29","site29_iter1","scenario3",0
"30",0.000124401771623978,0.000180335041476475,0,0.000304736813100453,"iter1","site30","site30_iter1","scenario3",0
"31",0.000154462689898742,0.000533679095806733,0,0.000688141785705475,"iter1","site31","site31_iter1","scenario3",0
"32",0.000169165675074025,0.000122024728264723,0,0.000291190403338748,"iter1","site32","site32_iter1","scenario3",0
"33",0.000150039752580071,5.59812403289389e-05,0,0.00020602099290901,"iter1","site33","site33_iter1","scenario3",1
"34",0.000238185162500113,0.000104346815051241,0,0.000342531977551354,"iter1","site34","site34_iter1","scenario3",1
"35",0.000283545820588327,0.000237327373872811,0,0.000520873194461138,"iter1","site35","site35_iter1","scenario3",0
"36",8.98876658221324e-05,0.000434892369066343,0,0.000524780034888475,"iter1","site36","site36_iter1","scenario3",0
