"","env","spa","codist","r2","iteration","site","identifier","scenario","richness"
"1",1.74054452732146e-05,3.422295766142e-06,0,2.08277410393566e-05,"iter1","site1","site1_iter1","scenario6",0
"2",1.47800375091937e-05,0,0,1.47800375091937e-05,"iter1","site2","site2_iter1","scenario6",0
"3",1.1977623106514e-05,0,0,1.1977623106514e-05,"iter1","site3","site3_iter1","scenario6",0
"4",9.57243078986835e-05,0,0,9.57243078986835e-05,"iter1","site4","site4_iter1","scenario6",0
"5",6.37428511199786e-05,7.99174839583749e-05,0,0.000143660335078353,"iter1","site5","site5_iter1","scenario6",0
"6",0.000146091655606517,9.17083655716458e-05,0,0.000237800021178163,"iter1","site6","site6_iter1","scenario6",0
"7",8.64877868896934e-05,0,9.53766396283137e-07,8.74415532859766e-05,"iter1","site7","site7_iter1","scenario6",0
"8",1.45604319241048e-05,0,0,1.45604319241048e-05,"iter1","site8","site8_iter1","scenario6",0
"9",7.85418997540564e-06,3.25507604125931e-05,0,4.04049503879987e-05,"iter1","site9","site9_iter1","scenario6",0
"10",0.000102089605335674,0,0,0.000102089605335674,"iter1","site10","site10_iter1","scenario6",0
"11",4.4925033289221e-05,0,0,4.4925033289221e-05,"iter1","site11","site11_iter1","scenario6",0
"12",4.31021550184025e-05,0,0,4.31021550184025e-05,"iter1","site12","site12_iter1","scenario6",0
"13",4.00848734893069e-05,6.73404640958478e-05,0,0.000107425337585155,"iter1","site13","site13_iter1","scenario6",1
"14",2.41767719673987e-05,0,0,2.41767719673987e-05,"iter1","site14","site14_iter1","scenario6",0
"15",3.73436638862335e-05,0,0,3.73436638862335e-05,"iter1","site15","site15_iter1","scenario6",0
"16",2.13294347309926e-05,4.20353121053657e-05,0,6.33647468363583e-05,"iter1","site16","site16_iter1","scenario6",0
"17",2.67581193996047e-05,1.35097320623422e-05,0,4.02678514619469e-05,"iter1","site17","site17_iter1","scenario6",1
"18",0.000235124662416658,0,0,0.000235124662416658,"iter1","site18","site18_iter1","scenario6",0
"19",7.14935784859228e-06,0,0,7.14935784859228e-06,"iter1","site19","site19_iter1","scenario6",0
"20",4.78294777035102e-05,4.6698413762244e-05,0,9.45278914657542e-05,"iter1","site20","site20_iter1","scenario6",1
"21",0.000143980056276264,0,0,0.000143980056276264,"iter1","site21","site21_iter1","scenario6",0
"22",5.24084571456168e-05,5.31094338079188e-05,0,0.000105517890953536,"iter1","site22","site22_iter1","scenario6",0
"23",2.34562704409592e-05,5.98231098417285e-05,0,8.32793802826877e-05,"iter1","site23","site23_iter1","scenario6",0
"24",7.89219386750948e-05,4.49892890042254e-05,0,0.00012391122767932,"iter1","site24","site24_iter1","scenario6",0
"25",2.20913616911926e-05,0,0,2.20913616911926e-05,"iter1","site25","site25_iter1","scenario6",0
