"","env","spa","codist","r2","iteration","site","identifier","scenario","richness"
"1",1.00032303376668e-05,1.42375337790267e-05,0,2.42407641166935e-05,"iter1","site1","site1_iter1","scenario9",0
"2",1.80561834774227e-06,2.95217270173519e-05,0,3.13273453650941e-05,"iter1","site2","site2_iter1","scenario9",0
"3",9.78017977208779e-06,0,3.67638808848215e-06,1.34565678605699e-05,"iter1","site3","site3_iter1","scenario9",0
"4",7.90958031863399e-05,0,0,7.90958031863399e-05,"iter1","site4","site4_iter1","scenario9",0
"5",3.30779515433372e-05,0,0,3.30779515433372e-05,"iter1","site5","site5_iter1","scenario9",0
"6",0.000116052323896463,9.99830989054301e-05,0,0.000216035422801893,"iter1","site6","site6_iter1","scenario9",1
"7",0.000106081610876798,0,0,0.000106081610876798,"iter1","site7","site7_iter1","scenario9",0
"8",3.3890195314906e-05,1.71854925240925e-05,0,5.10756878389985e-05,"iter1","site8","site8_iter1","scenario9",0
"9",1.20323971104677e-05,2.89709913249477e-05,0,4.10033884354155e-05,"iter1","site9","site9_iter1","scenario9",0
"10",5.14152698878142e-05,0,2.50175902938772e-07,5.1665445790753e-05,"iter1","site10","site10_iter1","scenario9",0
"11",2.64050063788008e-05,0,0,2.64050063788008e-05,"iter1","site11","site11_iter1","scenario9",0
"12",1.80001365635499e-05,0,0,1.80001365635499e-05,"iter1","site12","site12_iter1","scenario9",0
"13",1.57548732055323e-05,0,0,1.57548732055323e-05,"iter1","site13","site13_iter1","scenario9",0
"14",1.8780176182614e-05,2.55131703310178e-06,0,2.13314932157158e-05,"iter1","site14","site14_iter1","scenario9",0
"15",3.67400264693337e-05,9.12479061264272e-05,0,0.000127987932595761,"iter1","site15","site15_iter1","scenario9",0
"16",2.07923931888261e-05,1.09676457748441e-05,0,3.17600389636702e-05,"iter1","site16","site16_iter1","scenario9",0
"17",4.07408490947687e-06,0,0,4.07408490947687e-06,"iter1","site17","site17_iter1","scenario9",0
"18",0.000163300441818918,6.09775745529646e-06,0,0.000169398199274214,"iter1","site18","site18_iter1","scenario9",0
