"","env","spa","codist","r2","iteration","site","identifier","scenario","richness"
"1",0,1.59502046367214e-05,0,1.59502046367214e-05,"iter1","site1","site1_iter1","scenario1",0
"2",2.48994490864867e-05,0,0,2.48994490864867e-05,"iter1","site2","site2_iter1","scenario1",0
"3",3.69701045799148e-05,0,0,3.69701045799148e-05,"iter1","site3","site3_iter1","scenario1",0
"4",7.7773718339724e-05,0.000118210380603976,0,0.0001959840989437,"iter1","site4","site4_iter1","scenario1",0
"5",1.1528675080033e-05,5.1880661852937e-05,0,6.34093369329701e-05,"iter1","site5","site5_iter1","scenario1",0
"6",1.89160315907626e-06,1.69669546746974e-05,0,1.88585578337737e-05,"iter1","site6","site6_iter1","scenario1",0
"7",6.32596208007144e-05,0,0,6.32596208007144e-05,"iter1","site7","site7_iter1","scenario1",0
"8",2.89828720527943e-05,0,0,2.89828720527943e-05,"iter1","site8","site8_iter1","scenario1",0
"9",5.74414739874418e-05,0.000105037077379459,0,0.000162478551366901,"iter1","site9","site9_iter1","scenario1",0
"10",0.000123573637685113,0,0,0.000123573637685113,"iter1","site10","site10_iter1","scenario1",0
"11",8.55242528529538e-07,8.91373172631195e-05,0,8.9992559791649e-05,"iter1","site11","site11_iter1","scenario1",0
"12",5.59270889223754e-06,0,0,5.59270889223754e-06,"iter1","site12","site12_iter1","scenario1",0
"13",6.20632761386901e-06,3.18581925980067e-06,0,9.39214687366968e-06,"iter1","site13","site13_iter1","scenario1",0
"14",3.27781265003314e-05,0,0,3.27781265003314e-05,"iter1","site14","site14_iter1","scenario1",0
"15",2.44808490322254e-06,1.35709965688091e-05,0,1.60190814720317e-05,"iter1","site15","site15_iter1","scenario1",0
"16",5.13040674548946e-05,1.21436825176694e-05,0,6.34477499725641e-05,"iter1","site16","site16_iter1","scenario1",1
"17",1.08221853955446e-05,0,0,1.08221853955446e-05,"iter1","site17","site17_iter1","scenario1",0
"18",0.000102265779207645,0,0,0.000102265779207645,"iter1","site18","site18_iter1","scenario1",0
"19",7.46508079710278e-05,7.16531935562901e-05,0,0.000146304001527318,"iter1","site19","site19_iter1","scenario1",0
"20",0,1.48410144262157e-05,0,1.48410144262157e-05,"iter1","site20","site20_iter1","scenario1",0
"21",9.90972084632852e-05,9.25962915416489e-05,0,0.000191693500004934,"iter1","site21","site21_iter1","scenario1",0
"22",3.25405715486117e-06,0,0,3.25405715486117e-06,"iter1","site22","site22_iter1","scenario1",0
"23",5.44469843607664e-05,0.00011910560123527,0,0.000173552585596037,"iter1","site23","site23_iter1","scenario1",0
"24",3.32239026034952e-05,0,0,3.32239026034952e-05,"iter1","site24","site24_iter1","scenario1",0
"25",7.10289642868247e-06,2.40138222859045e-05,0,3.11167187145869e-05,"iter1","site25","site25_iter1","scenario1",0
"26",3.16279406474594e-05,0,0,3.16279406474594e-05,"iter1","site26","site26_iter1","scenario1",0
"27",0.000144114828557462,0,0,0.000144114828557462,"iter1","site27","site27_iter1","scenario1",0
"28",6.13879177858825e-05,0.00014765535820754,0,0.000209043275993422,"iter1","site28","site28_iter1","scenario1",0
"29",1.72171772117733e-05,2.19461231749246e-07,0,1.74366384435226e-05,"iter1","site29","site29_iter1","scenario1",0
"30",1.80593350204356e-05,8.15074762732443e-06,0,2.621008264776e-05,"iter1","site30","site30_iter1","scenario1",0
"31",4.07246668294857e-05,0,0,4.07246668294857e-05,"iter1","site31","site31_iter1","scenario1",0
"32",5.39029629092955e-05,0,0,5.39029629092955e-05,"iter1","site32","site32_iter1","scenario1",0
"33",6.5513612673389e-05,2.43087934715678e-05,0,8.98224061449568e-05,"iter1","site33","site33_iter1","scenario1",1
"34",6.15095179183387e-06,1.02431099474389e-07,0,6.25338289130826e-06,"iter1","site34","site34_iter1","scenario1",0
"35",5.52616268996323e-07,0,0,5.52616268996323e-07,"iter1","site35","site35_iter1","scenario1",0
"36",2.95364506913982e-05,0.000260410301385333,0,0.000289946752076731,"iter1","site36","site36_iter1","scenario1",0
"37",0,2.38117289023437e-05,0,2.38117289023437e-05,"iter1","site37","site37_iter1","scenario1",0
"38",4.29358276319514e-05,0,0,4.29358276319514e-05,"iter1","site38","site38_iter1","scenario1",0
"39",1.59802559889841e-05,2.64258849558177e-05,0,4.24061409448019e-05,"iter1","site39","site39_iter1","scenario1",0
"40",4.03118845547601e-06,3.29270482393914e-05,0,3.69582366948674e-05,"iter1","site40","site40_iter1","scenario1",0
"41",1.21357789200098e-05,2.32106206441101e-05,0,3.53463995641199e-05,"iter1","site41","site41_iter1","scenario1",0
"42",2.00669797341699e-05,0,0,2.00669797341699e-05,"iter1","site42","site42_iter1","scenario1",0
"43",0,7.86572712204041e-06,1.84703719710724e-07,8.05043084175113e-06,"iter1","site43","site43_iter1","scenario1",0
"44",7.56422584745519e-05,0.000103671577372861,0,0.000179313835847413,"iter1","site44","site44_iter1","scenario1",1
"45",6.61347519179854e-05,1.13951684599669e-05,0,7.75299203779522e-05,"iter1","site45","site45_iter1","scenario1",0
"46",0,1.4565943001854e-05,0,1.4565943001854e-05,"iter1","site46","site46_iter1","scenario1",0
"47",0.000159605562474674,0,0,0.000159605562474674,"iter1","site47","site47_iter1","scenario1",0
"48",6.29691455449426e-05,3.97179973886995e-05,0,0.000102687142933642,"iter1","site48","site48_iter1","scenario1",0
"49",8.03451533840266e-06,0,0,8.03451533840266e-06,"iter1","site49","site49_iter1","scenario1",0
"50",2.49278569300192e-05,0,0,2.49278569300192e-05,"iter1","site50","site50_iter1","scenario1",0
"51",2.82205743891345e-05,0,0,2.82205743891345e-05,"iter1","site51","site51_iter1","scenario1",0
"52",3.9910996694712e-06,0,0,3.9910996694712e-06,"iter1","site52","site52_iter1","scenario1",0
"53",4.25036656857251e-05,0,0,4.25036656857251e-05,"iter1","site53","site53_iter1","scenario1",0
