"","env","spa","codist","r2","iteration","site","identifier","scenario","richness"
"1",1.62862481050777e-05,0,3.57217004007682e-05,5.20079485058459e-05,"iter1","site1","site1_iter1","scenario2",2
"2",5.25375381725191e-05,1.02850876649185e-05,1.4862434240035e-05,7.76850600774726e-05,"iter1","site2","site2_iter1","scenario2",1
"3",3.94169647252872e-05,0,0,3.94169647252872e-05,"iter1","site3","site3_iter1","scenario2",0
"4",8.23431426216315e-05,3.73817301713097e-05,0,0.000119724872792941,"iter1","site4","site4_iter1","scenario2",1
"5",4.3956311563301e-06,2.69063103397816e-06,1.81511700191094e-05,2.52374322094176e-05,"iter1","site5","site5_iter1","scenario2",1
"6",1.78261638104423e-05,9.3213543862197e-06,3.02995763443179e-06,3.01774758310938e-05,"iter1","site6","site6_iter1","scenario2",1
"7",0.000119456125494685,3.02654710403159e-06,1.22232930611218e-05,0.000134705965659839,"iter1","site7","site7_iter1","scenario2",0
"8",2.98241185451431e-05,0,4.20868774860724e-05,7.19109960312154e-05,"iter1","site8","site8_iter1","scenario2",2
"9",1.14736598233286e-06,0,1.32322807398839e-06,2.47059405632125e-06,"iter1","site9","site9_iter1","scenario2",1
"10",0.000164132623808604,5.58322577267309e-05,1.75304809677982e-05,0.000237495362503133,"iter1","site10","site10_iter1","scenario2",0
"11",0,9.47673671721244e-06,1.27481274656169e-05,2.22248641828293e-05,"iter1","site11","site11_iter1","scenario2",0
"12",1.51202179255748e-05,7.68098408789092e-06,1.54202740929301e-05,3.82214761063958e-05,"iter1","site12","site12_iter1","scenario2",0
"13",3.5508582853607e-05,1.08270666201018e-05,0,4.63356494737087e-05,"iter1","site13","site13_iter1","scenario2",1
"14",1.10747955379318e-05,0,0,1.10747955379318e-05,"iter1","site14","site14_iter1","scenario2",0
"15",2.39102710577506e-05,8.07232729952675e-05,0,0.000104633544053018,"iter1","site15","site15_iter1","scenario2",1
"16",3.49661636002037e-05,0,3.91757721451227e-05,7.41419357453264e-05,"iter1","site16","site16_iter1","scenario2",2
"17",1.85731864174879e-05,1.24175371242941e-05,1.53073144225173e-05,4.62980379642992e-05,"iter1","site17","site17_iter1","scenario2",2
"18",0.00023635069608646,1.17664522140536e-05,2.61181403652459e-05,0.000274235288665759,"iter1","site18","site18_iter1","scenario2",0
"19",3.59804032469246e-05,0,0,3.59804032469246e-05,"iter1","site19","site19_iter1","scenario2",1
"20",1.39100558311989e-05,4.23300254104763e-05,9.36158771986151e-06,6.56016689615367e-05,"iter1","site20","site20_iter1","scenario2",1
"21",0.000101958189940758,0,2.06075385935952e-05,0.000122565728534354,"iter1","site21","site21_iter1","scenario2",0
"22",7.98196229926394e-06,0,0,7.98196229926394e-06,"iter1","site22","site22_iter1","scenario2",0
"23",3.46549449112395e-05,0,1.8440288780525e-05,5.30952336917645e-05,"iter1","site23","site23_iter1","scenario2",1
