"","env","spa","codist","r2","iteration","site","identifier","scenario","richness"
"1",4.24460309961283e-05,0,5.69204834995424e-06,4.81380793460825e-05,"iter1","site1","site1_iter1","scenario7",1
"2",2.13534674498e-05,0,3.81838006426028e-06,2.51718475140603e-05,"iter1","site2","site2_iter1","scenario7",2
"3",1.28198255145982e-05,0,0,1.28198255145982e-05,"iter1","site3","site3_iter1","scenario7",0
"4",0.00015272855852709,0,3.28362206638823e-06,0.000156012180593478,"iter1","site4","site4_iter1","scenario7",1
"5",6.03786810008825e-05,0,3.06673633780392e-06,6.34454173386865e-05,"iter1","site5","site5_iter1","scenario7",1
"6",0.000152962761977103,3.0403859107789e-05,0,0.000183366621084892,"iter1","site6","site6_iter1","scenario7",1
"7",0.000148744404829926,0,0,0.000148744404829926,"iter1","site7","site7_iter1","scenario7",1
"8",2.48810112000849e-05,0,6.02558329803955e-06,3.09065944981245e-05,"iter1","site8","site8_iter1","scenario7",1
"9",2.547727757028e-05,0,0,2.547727757028e-05,"iter1","site9","site9_iter1","scenario7",0
"10",0.000207881551124664,2.08763150941377e-05,0,0.000228757866218801,"iter1","site10","site10_iter1","scenario7",0
"11",7.59251530884813e-05,0,0,7.59251530884813e-05,"iter1","site11","site11_iter1","scenario7",0
"12",9.29519410960377e-05,3.34815181837971e-06,6.13693160390964e-06,0.000102437024518327,"iter1","site12","site12_iter1","scenario7",1
"13",3.55072119264428e-05,0,0,3.55072119264428e-05,"iter1","site13","site13_iter1","scenario7",0
"14",1.2142591729051e-05,0,0,1.2142591729051e-05,"iter1","site14","site14_iter1","scenario7",0
"15",8.60948279437645e-05,4.22870177750833e-05,1.23016050855883e-05,0.000140683450804436,"iter1","site15","site15_iter1","scenario7",1
"16",1.9760568020614e-05,3.9925689459909e-05,0,5.9686257480523e-05,"iter1","site16","site16_iter1","scenario7",0
"17",6.02533892662709e-05,3.18069405531056e-05,4.6373447633486e-06,9.66976745827251e-05,"iter1","site17","site17_iter1","scenario7",1
"18",0.000228247984168912,3.19503340398647e-05,0,0.000260198318208777,"iter1","site18","site18_iter1","scenario7",1
"19",3.62972895708916e-05,1.52847432980936e-05,0,5.15820328689852e-05,"iter1","site19","site19_iter1","scenario7",0
"20",0.000113286365710729,5.12635916396867e-05,3.24041884573074e-06,0.000167790376196146,"iter1","site20","site20_iter1","scenario7",1
"21",0.000178718238075485,0,5.82031339208889e-07,0.000179300269414694,"iter1","site21","site21_iter1","scenario7",1
"22",7.32738577824424e-05,0,0,7.32738577824424e-05,"iter1","site22","site22_iter1","scenario7",0
"23",2.78237286824685e-05,9.67966726735296e-06,1.84539455443651e-06,3.9348790504258e-05,"iter1","site23","site23_iter1","scenario7",1
"24",0.000103511415957667,0,2.22844413437124e-06,0.000105739860092038,"iter1","site24","site24_iter1","scenario7",1
"25",2.95155277683849e-05,0,0,2.95155277683849e-05,"iter1","site25","site25_iter1","scenario7",0
"26",2.59589429573275e-05,2.60984410803903e-05,5.9675247246458e-06,5.80249087623636e-05,"iter1","site26","site26_iter1","scenario7",1
"27",0.000282612257054927,0,0,0.000282612257054927,"iter1","site27","site27_iter1","scenario7",0
"28",3.08303857294453e-05,7.62522498903666e-07,7.01047685861644e-06,3.86033850869654e-05,"iter1","site28","site28_iter1","scenario7",1
"29",0.000114984600153796,0,0,0.000114984600153796,"iter1","site29","site29_iter1","scenario7",1
"30",2.83838902410494e-05,2.95863597039857e-05,8.75304592388539e-06,6.67232958689204e-05,"iter1","site30","site30_iter1","scenario7",1
"31",6.08383235351418e-06,1.13505909066978e-06,0,7.21889144418396e-06,"iter1","site31","site31_iter1","scenario7",0
"32",1.52343755446531e-05,0,3.78829517085232e-06,1.90226707155054e-05,"iter1","site32","site32_iter1","scenario7",1
"33",6.46117841097069e-06,0,0,6.46117841097069e-06,"iter1","site33","site33_iter1","scenario7",0
"34",8.75720763852878e-05,0,3.50369867727088e-06,9.10757750625586e-05,"iter1","site34","site34_iter1","scenario7",1
"35",9.36160982010603e-05,1.39554411953325e-05,7.97474014888261e-06,0.000115546279545275,"iter1","site35","site35_iter1","scenario7",1
"36",2.23760566764869e-05,4.43695994313204e-06,0,2.68130166196189e-05,"iter1","site36","site36_iter1","scenario7",0
"37",7.29454044486212e-05,0,4.94925028268828e-07,7.344032947689e-05,"iter1","site37","site37_iter1","scenario7",1
"38",0.00015969096379135,2.00106694840946e-05,0,0.000179701633275445,"iter1","site38","site38_iter1","scenario7",1
"39",1.41266186373938e-05,0,7.92460119736944e-07,1.49190787571308e-05,"iter1","site39","site39_iter1","scenario7",1
"40",1.71716847839791e-05,9.49060735626838e-06,5.8753389994539e-06,3.25376311397013e-05,"iter1","site40","site40_iter1","scenario7",1
"41",9.59964382680887e-05,0,2.93486837584098e-06,9.89313066439297e-05,"iter1","site41","site41_iter1","scenario7",1
"42",4.69061702868965e-05,2.50897767569867e-05,4.7390237052169e-06,7.67349707491e-05,"iter1","site42","site42_iter1","scenario7",1
"43",6.79302560600102e-05,0,1.38467345139494e-06,6.93149295114051e-05,"iter1","site43","site43_iter1","scenario7",1
"44",1.21289324631986e-05,0,0,1.21289324631986e-05,"iter1","site44","site44_iter1","scenario7",0
"45",4.60620652189908e-06,0,2.83884754213853e-07,4.89009127611294e-06,"iter1","site45","site45_iter1","scenario7",0
"46",8.28446750688622e-05,2.04150003899188e-05,2.00403183642837e-06,0.000105263707295209,"iter1","site46","site46_iter1","scenario7",1
"47",0.000200505374784222,0,0,0.000200505374784222,"iter1","site47","site47_iter1","scenario7",1
"48",1.00960427858578e-05,8.41553560459471e-06,0,1.85115783904525e-05,"iter1","site48","site48_iter1","scenario7",0
"49",1.23584383944937e-05,9.41819116788629e-07,0,1.33002575112823e-05,"iter1","site49","site49_iter1","scenario7",0
"50",4.09616747588135e-05,3.44051646840294e-06,8.01904115088654e-06,5.24212323781029e-05,"iter1","site50","site50_iter1","scenario7",1
"51",1.00201429517758e-05,3.4675081598553e-05,1.9801298189635e-06,4.66753543692924e-05,"iter1","site51","site51_iter1","scenario7",1
"52",0.000119313159623762,5.57969986019719e-05,0,0.000175110158225734,"iter1","site52","site52_iter1","scenario7",0
"53",0,1.99189409564442e-06,8.31097686700051e-07,2.82299178234447e-06,"iter1","site53","site53_iter1","scenario7",0
"54",3.38982751334313e-05,0,0,3.38982751334313e-05,"iter1","site54","site54_iter1","scenario7",0
"55",0.000150102544046012,0,0,0.000150102544046012,"iter1","site55","site55_iter1","scenario7",0
"56",0.000152574754014531,0,0,0.000152574754014531,"iter1","site56","site56_iter1","scenario7",0
"57",4.54055815485566e-05,2.80751848622731e-05,0,7.34807664108297e-05,"iter1","site57","site57_iter1","scenario7",0
"58",1.36079254367935e-06,1.97578528988504e-05,8.17865183074103e-06,2.92972972732708e-05,"iter1","site58","site58_iter1","scenario7",1
"59",4.18494732723646e-05,3.69835293827401e-05,0,7.88330026551047e-05,"iter1","site59","site59_iter1","scenario7",0
