"","species","env","spa","codist","r2","iteration","nicheOpt","nicheBreadth","colProb","dispersal","intercol","interext","identifier","scenario","prevalence"
"1","1",0.485422828390372,0.086660411404327,0,0.572083239794699,"iter_1",0.6,0.2,0.4,0.005,0,0,"spp1_iter_1","scenarioscenario3",383
"2","2",0.468494840478679,0.0525662853878203,0.158074134750381,0.67913526061688,"iter_1",0.4,0.2,0.4,0.005,0,0,"spp2_iter_1","scenarioscenario3",399
"3","1",0.425218523765307,0.122885363067505,0.0660672390849411,0.614171125917753,"iter_2",0.6,0.2,0.4,0.005,0,0,"spp1_iter_2","scenarioscenario3",382
"4","2",0.467781553581841,0.0893334436249719,0.0223567020906398,0.579471699297453,"iter_2",0.4,0.2,0.4,0.005,0,0,"spp2_iter_2","scenarioscenario3",345
"5","1",0.4259753550611,0.153700042343655,0.0473750744409343,0.627050471845689,"iter_3",0.6,0.2,0.4,0.005,0,0,"spp1_iter_3","scenarioscenario3",357
"6","2",0.487145566756744,0.0550283828662507,0.07278192417374,0.614955873796735,"iter_3",0.4,0.2,0.4,0.005,0,0,"spp2_iter_3","scenarioscenario3",391
"7","1",0.394032476268686,0.0469635762857656,0.271208560517176,0.712204613071628,"iter_4",0.6,0.2,0.4,0.005,0,0,"spp1_iter_4","scenarioscenario3",365
"8","2",0.456925996143972,0.100801899635052,0,0.557727895779024,"iter_4",0.4,0.2,0.4,0.005,0,0,"spp2_iter_4","scenarioscenario3",341
"9","1",0.434217149401241,0.0534930113926901,0.0990680323075608,0.586778193101492,"iter_5",0.6,0.2,0.4,0.005,0,0,"spp1_iter_5","scenarioscenario3",352
"10","2",0.46454708010395,0.0602124490536984,0.0335931681475181,0.558352697305167,"iter_5",0.4,0.2,0.4,0.005,0,0,"spp2_iter_5","scenarioscenario3",384
