"","species","env","spa","codist","r2","iteration","nicheOpt","nicheBreadth","colProb","dispersal","intercol","interext","identifier","scenario","prevalence"
"1","1",0.516302255091719,0.0774257063109409,0.00410836267825476,0.597836324080915,"iter_1",0.65,0.2,0.4,0.005,0,0,"spp1_iter_1","scenarioscenario4",327
"2","2",0.492568166056403,0.0767770666857997,0.0897514918866824,0.659096724628885,"iter_1",0.35,0.2,0.4,0.005,0,0,"spp2_iter_1","scenarioscenario4",366
"3","1",0.539762148402153,0.0697810199658216,0,0.609543168367975,"iter_2",0.65,0.2,0.4,0.005,0,0,"spp1_iter_2","scenarioscenario4",345
"4","2",0.472607478830702,0.0770651558630469,0.101208768571263,0.650881403265011,"iter_2",0.35,0.2,0.4,0.005,0,0,"spp2_iter_2","scenarioscenario4",353
"5","1",0.452235429614854,0.0837632796263969,0.0455703548549293,0.58156906409618,"iter_3",0.65,0.2,0.4,0.005,0,0,"spp1_iter_3","scenarioscenario4",334
"6","2",0.487258252700664,0.096232490548309,0.00884389289022425,0.592334636139198,"iter_3",0.35,0.2,0.4,0.005,0,0,"spp2_iter_3","scenarioscenario4",355
"7","1",0.485838520190622,0.0611573382493313,0.0832532049105683,0.630249063350522,"iter_4",0.65,0.2,0.4,0.005,0,0,"spp1_iter_4","scenarioscenario4",353
"8","2",0.548186439719813,0.0667032280740882,0.000347018021888745,0.61523668581579,"iter_4",0.35,0.2,0.4,0.005,0,0,"spp2_iter_4","scenarioscenario4",379
"9","1",0.489858448297714,0.0659849404050031,0.00156335386171769,0.557406742564435,"iter_5",0.65,0.2,0.4,0.005,0,0,"spp1_iter_5","scenarioscenario4",346
"10","2",0.552642036992714,0.0607670557936356,0.00188199145950541,0.615291084245855,"iter_5",0.35,0.2,0.4,0.005,0,0,"spp2_iter_5","scenarioscenario4",395
