"","env","spa","codist","r2","iteration","site","identifier","scenario","richness"
"1",6.14246375230157e-06,0,4.09638369443759e-05,4.71063006966774e-05,"iter1","site1","site1_iter1","scenario1",2
"2",1.38326172180762e-05,0,0,1.38326172180762e-05,"iter1","site2","site2_iter1","scenario1",1
"3",5.67922433425622e-05,1.32269228690638e-05,5.47717081609256e-05,0.000124790874372552,"iter1","site3","site3_iter1","scenario1",2
"4",6.47740681963916e-05,0,2.48851405359297e-05,8.96592087323214e-05,"iter1","site4","site4_iter1","scenario1",0
"5",1.77943134552123e-06,1.27391722967566e-06,2.1881453395864e-05,2.49348019710609e-05,"iter1","site5","site5_iter1","scenario1",1
"6",5.00253713729898e-05,0,1.81016453488051e-05,6.81270167217948e-05,"iter1","site6","site6_iter1","scenario1",0
"7",0.000115465694595192,0,2.43318068996347e-05,0.000139797501494826,"iter1","site7","site7_iter1","scenario1",0
"8",2.29323005203705e-05,0,4.48065631924974e-05,6.77388637128678e-05,"iter1","site8","site8_iter1","scenario1",2
"9",3.12991134487379e-05,0,0,3.12991134487379e-05,"iter1","site9","site9_iter1","scenario1",1
"10",0.000132547247772034,3.88805531938294e-05,2.40323713469913e-05,0.000195460172312855,"iter1","site10","site10_iter1","scenario1",0
"11",2.1501112895106e-06,0,9.2027126930952e-06,1.13528239826058e-05,"iter1","site11","site11_iter1","scenario1",0
"12",6.62008317621479e-06,0,1.31504013164114e-05,1.97704844926262e-05,"iter1","site12","site12_iter1","scenario1",0
"13",2.998093813344e-05,6.70672016298863e-06,5.23497486589087e-05,8.90374069553374e-05,"iter1","site13","site13_iter1","scenario1",2
"14",3.03195622486959e-05,0,0,3.03195622486959e-05,"iter1","site14","site14_iter1","scenario1",1
"15",2.69523043535715e-06,2.84130211645059e-05,0,3.11082515998631e-05,"iter1","site15","site15_iter1","scenario1",0
"16",4.20291222015859e-05,0,4.5728723359096e-05,8.77578455606819e-05,"iter1","site16","site16_iter1","scenario1",2
"17",8.40447749687905e-06,0,3.90986994814895e-05,4.75031769783686e-05,"iter1","site17","site17_iter1","scenario1",2
"18",0.000129376454176257,0,2.55897044148893e-05,0.000154966158591146,"iter1","site18","site18_iter1","scenario1",0
"19",6.80370639067305e-05,2.32308803345427e-05,2.89341198949589e-06,9.41613562307691e-05,"iter1","site19","site19_iter1","scenario1",1
"20",5.68940772974687e-06,0,1.77120165082675e-05,2.34014242380144e-05,"iter1","site20","site20_iter1","scenario1",1
"21",0.00011506402972362,0,2.11514064148963e-05,0.000136215436138516,"iter1","site21","site21_iter1","scenario1",0
"22",3.93109087581594e-06,1.84368368106689e-05,5.64049442925228e-06,2.80084221157371e-05,"iter1","site22","site22_iter1","scenario1",1
"23",3.15460922165206e-05,0,0,3.15460922165206e-05,"iter1","site23","site23_iter1","scenario1",1
"24",3.337099856082e-05,5.23299056623077e-06,0,3.86039891270508e-05,"iter1","site24","site24_iter1","scenario1",1
"25",3.06659304259352e-05,3.17886533039289e-05,6.0024679749803e-05,0.000122479263479667,"iter1","site25","site25_iter1","scenario1",2
"26",4.50023827619036e-05,0,0,4.50023827619036e-05,"iter1","site26","site26_iter1","scenario1",1
"27",0.000147280189614968,0,1.97585009067844e-05,0.000167038690521752,"iter1","site27","site27_iter1","scenario1",0
"28",4.61742846715477e-05,0,0,4.61742846715477e-05,"iter1","site28","site28_iter1","scenario1",0
"29",1.87620649990681e-05,0,6.01823571687033e-06,2.47803007159385e-05,"iter1","site29","site29_iter1","scenario1",1
"30",1.26865089267921e-05,0,1.00574826152915e-05,2.27439915420837e-05,"iter1","site30","site30_iter1","scenario1",0
"31",7.72318183845957e-05,1.18432888109612e-05,0,8.90751071955568e-05,"iter1","site31","site31_iter1","scenario1",1
"32",4.83859354149391e-05,0,0,4.83859354149391e-05,"iter1","site32","site32_iter1","scenario1",1
"33",9.81261990289333e-05,7.5134418700074e-05,5.08037456904364e-05,0.000224064363419444,"iter1","site33","site33_iter1","scenario1",2
"34",1.77836599881318e-06,1.44771541161404e-05,2.2468179418274e-05,3.87236995332276e-05,"iter1","site34","site34_iter1","scenario1",0
"35",0,8.85939316200584e-06,4.63284621169441e-05,5.51878552789499e-05,"iter1","site35","site35_iter1","scenario1",2
"36",4.10336800311464e-06,4.25800512426739e-05,2.94145460718758e-05,7.60979653176644e-05,"iter1","site36","site36_iter1","scenario1",1
"37",0,3.27827172622577e-05,1.41293045128972e-05,4.69120217751549e-05,"iter1","site37","site37_iter1","scenario1",0
"38",4.77533763439249e-05,0,0,4.77533763439249e-05,"iter1","site38","site38_iter1","scenario1",1
"39",0,2.29107376938899e-06,1.45262081748065e-05,1.68172819441955e-05,"iter1","site39","site39_iter1","scenario1",0
"40",5.61109472184369e-05,0,5.24577813021246e-05,0.000108568728520562,"iter1","site40","site40_iter1","scenario1",2
"41",1.19581948106067e-05,5.47477684165156e-07,1.57240586222951e-05,2.8229731117067e-05,"iter1","site41","site41_iter1","scenario1",0
"42",5.302017087518e-05,3.35422014165584e-05,5.57816111751293e-05,0.000142343983466868,"iter1","site42","site42_iter1","scenario1",2
"43",0,1.06660247590265e-05,1.99051221644386e-05,3.05711469234651e-05,"iter1","site43","site43_iter1","scenario1",0
"44",2.02244234636699e-05,0,1.17427903943928e-05,3.19672138580627e-05,"iter1","site44","site44_iter1","scenario1",0
"45",6.58333968842821e-05,0,0,6.58333968842821e-05,"iter1","site45","site45_iter1","scenario1",0
"46",0,0,2.08328309271512e-06,2.08328309271512e-06,"iter1","site46","site46_iter1","scenario1",1
"47",0.000136309887819119,0,0,0.000136309887819119,"iter1","site47","site47_iter1","scenario1",1
"48",6.19922220922049e-05,0,5.63794178798279e-05,0.000118371639972033,"iter1","site48","site48_iter1","scenario1",2
"49",1.45435336683147e-05,9.85364429331001e-06,0,2.43971779616247e-05,"iter1","site49","site49_iter1","scenario1",1
"50",1.74395773354719e-05,1.02450479299518e-05,2.50683040705845e-06,3.01914556724821e-05,"iter1","site50","site50_iter1","scenario1",1
"51",4.44610342908064e-05,0,1.55699464998032e-05,6.00309807906095e-05,"iter1","site51","site51_iter1","scenario1",1
"52",2.33481667367847e-05,0,1.53011294478824e-05,3.86492961846671e-05,"iter1","site52","site52_iter1","scenario1",0
"53",5.42892741472586e-05,9.69204199781958e-06,6.00504439936421e-05,0.00012403176013872,"iter1","site53","site53_iter1","scenario1",2
"54",4.32441109647228e-06,1.22876492097649e-05,1.73281114355425e-05,3.39401717417797e-05,"iter1","site54","site54_iter1","scenario1",0
"55",0.000107035185579274,3.68719559414578e-05,1.47300510798548e-05,0.000158637192600587,"iter1","site55","site55_iter1","scenario1",0
"56",6.25790912876552e-05,3.92391144427563e-05,2.39431567696325e-05,0.000125761362500044,"iter1","site56","site56_iter1","scenario1",0
"57",1.56039622328396e-05,0,0,1.56039622328396e-05,"iter1","site57","site57_iter1","scenario1",1
"58",4.05494533882152e-05,0,4.63466556287699e-05,8.68961090169851e-05,"iter1","site58","site58_iter1","scenario1",2
"59",0,0,3.17816859108222e-05,3.17816859108222e-05,"iter1","site59","site59_iter1","scenario1",2
"60",7.37849153238591e-05,2.11702141099462e-05,4.89939805658269e-05,0.000143949109999632,"iter1","site60","site60_iter1","scenario1",2
"61",0.000105146023614169,2.68186549319788e-05,0,0.000131964678546148,"iter1","site61","site61_iter1","scenario1",1
"62",2.00737178004049e-05,2.75082675621768e-05,0,4.75819853625817e-05,"iter1","site62","site62_iter1","scenario1",1
"63",4.77001960873078e-05,0,0,4.77001960873078e-05,"iter1","site63","site63_iter1","scenario1",1
"64",1.11171550857875e-05,0,3.41264821425568e-05,4.52436372283444e-05,"iter1","site64","site64_iter1","scenario1",2
"65",1.28466238277191e-05,0,5.3670660192632e-06,1.82136898469823e-05,"iter1","site65","site65_iter1","scenario1",0
"66",4.06227024917122e-06,6.04421261348303e-06,4.23391843916098e-05,5.2445667254264e-05,"iter1","site66","site66_iter1","scenario1",2
"67",7.80647191332216e-05,4.58941955938021e-06,0,8.26541386926018e-05,"iter1","site67","site67_iter1","scenario1",1
"68",2.13517145485525e-06,0,2.65475705666812e-07,2.40064716052206e-06,"iter1","site68","site68_iter1","scenario1",1
"69",0.000123276536853801,0.000132393590129412,2.71750109344416e-05,0.000282845137917654,"iter1","site69","site69_iter1","scenario1",0
"70",1.82903583869923e-05,0,1.41572286891405e-05,3.24475870761328e-05,"iter1","site70","site70_iter1","scenario1",0
