"","env","spa","codist","r2","iteration","site","identifier","scenario","richness"
"1",3.83020992289578e-05,0,1.87898270346789e-06,4.01810819324256e-05,"iter1","site1","site1_iter1","scenario6",1
"2",2.23389734779618e-05,0,0,2.23389734779618e-05,"iter1","site2","site2_iter1","scenario6",0
"3",2.07195196410075e-05,3.11916431833563e-06,0,2.38386839593432e-05,"iter1","site3","site3_iter1","scenario6",1
"4",0.000146614326728835,0,0,0.000146614326728835,"iter1","site4","site4_iter1","scenario6",0
"5",5.70968592047894e-05,0,2.75291261040358e-06,5.98497718151929e-05,"iter1","site5","site5_iter1","scenario6",1
"6",0.000174279009290329,0.000143505174460834,0,0.000317784183751163,"iter1","site6","site6_iter1","scenario6",0
"7",0.000216330771266135,0,0,0.000216330771266135,"iter1","site7","site7_iter1","scenario6",1
"8",2.74921720742836e-05,0,0,2.74921720742836e-05,"iter1","site8","site8_iter1","scenario6",0
"9",2.70889503727945e-05,0,0,2.70889503727945e-05,"iter1","site9","site9_iter1","scenario6",1
"10",0.000152492064315149,0,0,0.000152492064315149,"iter1","site10","site10_iter1","scenario6",1
"11",7.90088627458701e-05,5.77921956707187e-06,0,8.4788082312942e-05,"iter1","site11","site11_iter1","scenario6",0
"12",7.23367294666319e-05,0,0,7.23367294666319e-05,"iter1","site12","site12_iter1","scenario6",1
"13",5.37372508113614e-05,4.53864088685655e-05,6.08025045539737e-06,0.000105203910135324,"iter1","site13","site13_iter1","scenario6",1
"14",3.07207037567094e-06,0,0,3.07207037567094e-06,"iter1","site14","site14_iter1","scenario6",0
"15",4.38041262333094e-05,0,5.72197595812375e-06,4.95261021914332e-05,"iter1","site15","site15_iter1","scenario6",1
"16",2.91461910083527e-05,4.77863591350571e-05,2.78544768619182e-06,7.97179978296017e-05,"iter1","site16","site16_iter1","scenario6",1
"17",4.02109484875412e-05,0,2.26356981243629e-06,4.24745182999775e-05,"iter1","site17","site17_iter1","scenario6",1
"18",0.000211867010984977,0,0,0.000211867010984977,"iter1","site18","site18_iter1","scenario6",0
"19",4.6756347072388e-05,1.94667385563387e-05,2.41776040338175e-06,6.86408460321085e-05,"iter1","site19","site19_iter1","scenario6",1
"20",8.84884965068046e-05,1.6326334080027e-05,2.33247268818565e-06,0.000107147303275017,"iter1","site20","site20_iter1","scenario6",1
"21",0.000213240000924971,5.41982937599628e-05,0,0.000267438294684934,"iter1","site21","site21_iter1","scenario6",0
"22",8.58892697280321e-05,6.09493577823106e-05,0,0.000146838627510343,"iter1","site22","site22_iter1","scenario6",0
"23",7.44832096180251e-06,0,5.4448098292289e-07,7.9928019447254e-06,"iter1","site23","site23_iter1","scenario6",0
"24",0.000133456404537266,2.2912815135725e-05,2.0124507453061e-06,0.000158381670418297,"iter1","site24","site24_iter1","scenario6",1
"25",7.11072476668243e-05,3.27112676479254e-05,0,0.00010381851531475,"iter1","site25","site25_iter1","scenario6",1
"26",2.48686340691916e-05,0,8.08100207938277e-07,2.56767342771299e-05,"iter1","site26","site26_iter1","scenario6",1
"27",0.000240820719363214,0,0,0.000240820719363214,"iter1","site27","site27_iter1","scenario6",0
"28",0,2.56221187580741e-05,3.31508158362226e-07,2.59536269164363e-05,"iter1","site28","site28_iter1","scenario6",0
"29",0.00013332060178674,1.92047421453927e-06,0,0.000135241076001279,"iter1","site29","site29_iter1","scenario6",1
"30",3.27681260833201e-05,3.66832967922728e-06,0,3.64364557625474e-05,"iter1","site30","site30_iter1","scenario6",1
"31",3.39942389085274e-05,3.74055620978502e-05,1.94473556918636e-06,7.33445365755639e-05,"iter1","site31","site31_iter1","scenario6",2
"32",1.98470528248598e-05,6.74997277944409e-06,2.97018742307293e-06,2.95672130273768e-05,"iter1","site32","site32_iter1","scenario6",1
"33",2.02614977776369e-05,5.87341015502204e-06,1.14860130445835e-06,2.72835092371173e-05,"iter1","site33","site33_iter1","scenario6",1
"34",6.84094206872183e-05,0,0,6.84094206872183e-05,"iter1","site34","site34_iter1","scenario6",1
"35",7.2332585432349e-05,5.80052249093944e-05,4.44361525978196e-06,0.000134781425601525,"iter1","site35","site35_iter1","scenario6",1
"36",3.2014783300717e-05,1.81992789197247e-05,2.89571367748071e-06,5.31097758979223e-05,"iter1","site36","site36_iter1","scenario6",1
"37",2.76179891224944e-05,0,0,2.76179891224944e-05,"iter1","site37","site37_iter1","scenario6",0
"38",0.000119294396646705,0,1.29179724055375e-06,0.000120586193887259,"iter1","site38","site38_iter1","scenario6",1
"39",1.18637479874922e-05,2.96872739101297e-06,0,1.48324753785052e-05,"iter1","site39","site39_iter1","scenario6",0
"40",1.04111156410861e-05,3.45875633622588e-05,6.16171437730032e-06,5.11603933806451e-05,"iter1","site40","site40_iter1","scenario6",1
"41",0.000105217838648235,5.05133377657114e-05,0,0.000155731176413946,"iter1","site41","site41_iter1","scenario6",0
"42",5.90061014272303e-05,5.39750862401992e-05,1.64145947214196e-06,0.000114622647139572,"iter1","site42","site42_iter1","scenario6",1
"43",0.000103656598634862,6.45902844523606e-05,2.448450750796e-06,0.000170695333838018,"iter1","site43","site43_iter1","scenario6",1
"44",0,0,8.87084369175579e-07,8.87084369175579e-07,"iter1","site44","site44_iter1","scenario6",0
"45",1.52872711037116e-05,0,2.73382651970846e-06,1.802109762342e-05,"iter1","site45","site45_iter1","scenario6",1
"46",7.40868320714444e-05,9.65764814571793e-06,0,8.37444802171623e-05,"iter1","site46","site46_iter1","scenario6",0
"47",0.000260327122884499,4.12129311667798e-06,3.99520739405045e-06,0.000268443623395227,"iter1","site47","site47_iter1","scenario6",1
"48",0,1.07171925970913e-05,1.1769489792035e-06,1.18941415762948e-05,"iter1","site48","site48_iter1","scenario6",0
"49",4.65968425222384e-05,2.34352814797547e-05,5.45261038390365e-06,7.54847343858967e-05,"iter1","site49","site49_iter1","scenario6",1
"50",1.75406273616402e-05,4.0916847445044e-05,1.06493349888644e-06,5.95224083055706e-05,"iter1","site50","site50_iter1","scenario6",0
"51",1.72806844937787e-05,9.02111032986972e-06,1.87045766689712e-06,2.81722524905455e-05,"iter1","site51","site51_iter1","scenario6",1
"52",9.15428162383827e-05,0,7.98305932509229e-07,9.2341122170892e-05,"iter1","site52","site52_iter1","scenario6",1
"53",2.16925373286717e-05,0,0,2.16925373286717e-05,"iter1","site53","site53_iter1","scenario6",0
"54",3.30985989435907e-05,5.38501631632873e-06,0,3.84836152599194e-05,"iter1","site54","site54_iter1","scenario6",0
"55",0.000119221104709041,0,0,0.000119221104709041,"iter1","site55","site55_iter1","scenario6",1
"56",0.000172753798675043,4.08718047880176e-05,3.25705195392669e-07,0.000213951308658453,"iter1","site56","site56_iter1","scenario6",1
"57",7.18401412260504e-05,0.000119429602926069,5.10792135197842e-06,0.000196377665504098,"iter1","site57","site57_iter1","scenario6",1
"58",2.12749234548661e-05,0,0,2.12749234548661e-05,"iter1","site58","site58_iter1","scenario6",0
"59",5.55035779145115e-05,7.96439647230925e-05,0,0.000135147542637604,"iter1","site59","site59_iter1","scenario6",0
"60",1.1477326851466e-05,1.12250255702761e-05,0,2.27023524217421e-05,"iter1","site60","site60_iter1","scenario6",0
