"","species","env","spa","codist","r2","iteration","nicheOpt","nicheBreadth","colProb","dispersal","intercol","interext","identifier","scenario","prevalence"
"1","1",0.437301677438174,0.0660646996728406,0,0.503366377111015,"iter_1",0.9,0.2,0.4,0.005,0,0,"spp1_iter_1","scenarioscenario9",162
"2","2",0.45935758071493,0.0790959525695161,0,0.538453533284446,"iter_1",0.1,0.2,0.4,0.005,0,0,"spp2_iter_1","scenarioscenario9",165
"3","1",0.464375645024365,0.132718614691224,0,0.59709425971559,"iter_2",0.9,0.2,0.4,0.005,0,0,"spp1_iter_2","scenarioscenario9",163
"4","2",0.422708579169374,0.137799261810404,0,0.560507840979778,"iter_2",0.1,0.2,0.4,0.005,0,0,"spp2_iter_2","scenarioscenario9",176
"5","1",0.481487592334026,0.0389737487897704,0,0.520461341123796,"iter_3",0.9,0.2,0.4,0.005,0,0,"spp1_iter_3","scenarioscenario9",204
"6","2",0.48160969216346,0.0964379185795118,0,0.578047610742972,"iter_3",0.1,0.2,0.4,0.005,0,0,"spp2_iter_3","scenarioscenario9",186
"7","1",0.528598592494783,0.0376062190004089,0,0.566204811495192,"iter_4",0.9,0.2,0.4,0.005,0,0,"spp1_iter_4","scenarioscenario9",177
"8","2",0.591426790901226,0,0,0.591426790901226,"iter_4",0.1,0.2,0.4,0.005,0,0,"spp2_iter_4","scenarioscenario9",161
"9","1",0.4458148447586,0.129338809426918,0,0.575153654185518,"iter_5",0.9,0.2,0.4,0.005,0,0,"spp1_iter_5","scenarioscenario9",184
"10","2",0.414295548322466,0.174042563920355,0,0.58833811224282,"iter_5",0.1,0.2,0.4,0.005,0,0,"spp2_iter_5","scenarioscenario9",166
