"","env","spa","codist","r2","iteration","site","identifier","richness"
"1446",3.27674884817869e-06,0,0,3.27674884817869e-06,"iter2","site446","site446_iter2",0
"1447",4.83071787737775e-06,0,0,4.83071787737775e-06,"iter2","site447","site447_iter2",0
"1448",0.000249157565441611,0.000113399106574681,0,0.000362556672016292,"iter2","site448","site448_iter2",1
"1449",0.000129700802847077,0,0,0.000129700802847077,"iter2","site449","site449_iter2",0
"1450",0.00020551460747621,3.25278846330748e-05,0,0.000238042492109285,"iter2","site450","site450_iter2",1
"1451",0.000230135065320847,0.000134617298135166,0,0.000364752363456013,"iter2","site451","site451_iter2",1
"1452",1.89794343622861e-06,5.47687534974514e-05,0,5.666669693368e-05,"iter2","site452","site452_iter2",1
"1453",3.47171760555248e-06,4.82307322299762e-05,1.05050114275645e-06,5.27529509782852e-05,"iter2","site453","site453_iter2",1
"1454",9.54891859758837e-05,0,0,9.54891859758837e-05,"iter2","site454","site454_iter2",1
"1455",0.000230442663416759,0,0,0.000230442663416759,"iter2","site455","site455_iter2",1
"1456",3.51628021513553e-05,3.21354863632132e-05,0,6.72982885145685e-05,"iter2","site456","site456_iter2",0
"1457",0,4.94797909547931e-05,0,4.94797909547931e-05,"iter2","site457","site457_iter2",0
"1458",0.000132399607997913,0,0,0.000132399607997913,"iter2","site458","site458_iter2",1
"1459",1.90491357064146e-05,5.44860377200877e-07,0,1.95939960836155e-05,"iter2","site459","site459_iter2",0
"1460",0.000205166604714471,0,0,0.000205166604714471,"iter2","site460","site460_iter2",1
"1461",7.23053505073801e-05,0,0,7.23053505073801e-05,"iter2","site461","site461_iter2",0
"1462",6.18129926227609e-06,7.88042496778504e-06,0,1.40617242300611e-05,"iter2","site462","site462_iter2",1
"1463",0.000275136485609192,0,0,0.000275136485609192,"iter2","site463","site463_iter2",1
"1464",6.07553607680634e-06,0,0,6.07553607680634e-06,"iter2","site464","site464_iter2",0
"1465",6.83322356048308e-05,4.59896188601735e-05,0,0.000114321854465004,"iter2","site465","site465_iter2",1
"1466",0.000103331684467796,0,0,0.000103331684467796,"iter2","site466","site466_iter2",0
"1467",5.73355301664219e-05,1.0995858371096e-06,0,5.84351160035315e-05,"iter2","site467","site467_iter2",1
"1468",0.000110257362533036,6.11997753167883e-06,0,0.000116377340064714,"iter2","site468","site468_iter2",1
"1469",4.30378822764063e-06,0,0,4.30378822764063e-06,"iter2","site469","site469_iter2",1
"1470",2.37666915452393e-05,0,0,2.37666915452393e-05,"iter2","site470","site470_iter2",0
"1471",3.96915008467549e-06,3.59346748575822e-05,0,3.99038249422577e-05,"iter2","site471","site471_iter2",0
"1472",0.000203926305817522,5.51832047181272e-05,0,0.000259109510535649,"iter2","site472","site472_iter2",1
"1473",3.09213054611735e-05,1.96237997039877e-05,0,5.05451051651612e-05,"iter2","site473","site473_iter2",0
"1474",1.62879782272547e-05,3.06407775325415e-05,0,4.69287557597962e-05,"iter2","site474","site474_iter2",1
"1475",7.38865699522038e-05,0,0,7.38865699522038e-05,"iter2","site475","site475_iter2",0
"1476",6.1323444419216e-05,0,0,6.1323444419216e-05,"iter2","site476","site476_iter2",0
"1477",0.00013398043108885,2.6836601333347e-05,0,0.000160817032422197,"iter2","site477","site477_iter2",0
"1478",1.17413795493064e-05,9.17660895466072e-06,0,2.09179885039671e-05,"iter2","site478","site478_iter2",1
"1479",0,1.58949238625382e-05,0,1.58949238625382e-05,"iter2","site479","site479_iter2",0
"1480",3.8785125271598e-05,0,0,3.8785125271598e-05,"iter2","site480","site480_iter2",0
"1481",8.19439167618708e-05,8.78131407802e-05,0,0.000169757057542071,"iter2","site481","site481_iter2",0
"1482",0.00013258959641037,6.23989882913614e-05,0,0.000194988584701731,"iter2","site482","site482_iter2",1
"1483",3.68816289474057e-05,0,0,3.68816289474057e-05,"iter2","site483","site483_iter2",0
"1484",0.000157411892467249,0,0,0.000157411892467249,"iter2","site484","site484_iter2",0
"1485",1.35737434944292e-05,0,0,1.35737434944292e-05,"iter2","site485","site485_iter2",0
"1486",5.52654317822162e-06,9.79128760866306e-06,0,1.53178307868847e-05,"iter2","site486","site486_iter2",1
"1487",6.77001811975277e-05,0,0,6.77001811975277e-05,"iter2","site487","site487_iter2",0
"1488",0.000327284718003125,5.64838886430729e-05,0,0.000383768606646198,"iter2","site488","site488_iter2",1
"1489",8.71324695269454e-05,0,0,8.71324695269454e-05,"iter2","site489","site489_iter2",1
"1490",0.000155339141137925,1.99596676888085e-05,0,0.000175298808826733,"iter2","site490","site490_iter2",1
"1491",0.00027328732503476,2.20565649666518e-06,0,0.000275492981531425,"iter2","site491","site491_iter2",0
"1492",0.000149633099690263,0,0,0.000149633099690263,"iter2","site492","site492_iter2",0
"1493",4.59707181832991e-05,2.57559829389795e-05,0,7.17267011222786e-05,"iter2","site493","site493_iter2",0
"1494",5.08516371416285e-05,0,0,5.08516371416285e-05,"iter2","site494","site494_iter2",0
"1495",1.51159800990289e-05,0,2.36975193373415e-07,1.53529552924023e-05,"iter2","site495","site495_iter2",1
"1496",6.19933743496916e-06,8.09514793835628e-06,0,1.42944853733254e-05,"iter2","site496","site496_iter2",0
"1497",1.35703201218105e-05,0,0,1.35703201218105e-05,"iter2","site497","site497_iter2",0
"1498",9.39349085798816e-07,2.30924114447095e-06,2.02093242823041e-06,5.26952265850018e-06,"iter2","site498","site498_iter2",0
"1499",8.69743742458433e-05,3.53123586730889e-06,0,9.05056101131522e-05,"iter2","site499","site499_iter2",0
"1500",0.000184898804393729,0,0,0.000184898804393729,"iter2","site500","site500_iter2",0
"1501",3.82913679536297e-06,7.17852809912634e-06,0,1.10076648944893e-05,"iter2","site501","site501_iter2",0
"1502",1.08147563540962e-05,5.85027351648907e-06,0,1.66650298705853e-05,"iter2","site502","site502_iter2",0
"1503",1.74693640724589e-05,6.84786280049825e-06,6.79771574029624e-07,2.49969984469867e-05,"iter2","site503","site503_iter2",1
"1504",1.7589369733679e-05,0,1.01733054535194e-06,1.8606700279031e-05,"iter2","site504","site504_iter2",0
"1505",7.41264558671366e-06,1.98799066384124e-07,0,7.61144465309778e-06,"iter2","site505","site505_iter2",0
"1506",0.000171882766516703,0,0,0.000171882766516703,"iter2","site506","site506_iter2",0
"1507",7.28522289131655e-06,3.84231457153589e-05,0,4.57083686066754e-05,"iter2","site507","site507_iter2",1
"1508",0.000124466538242782,3.22292551872595e-05,0,0.000156695793430042,"iter2","site508","site508_iter2",1
"1509",6.05434545377696e-05,0,0,6.05434545377696e-05,"iter2","site509","site509_iter2",1
"1510",7.33506837386683e-06,3.996053690626e-06,0,1.13311220644928e-05,"iter2","site510","site510_iter2",0
"1511",0.000171166200779226,3.68055493059712e-05,0,0.000207971750085197,"iter2","site511","site511_iter2",1
"1512",0,0,0,0,"iter2","site512","site512_iter2",0
"1513",0.000217001507005323,0,0,0.000217001507005323,"iter2","site513","site513_iter2",0
"1514",3.470838688501e-05,0,0,3.470838688501e-05,"iter2","site514","site514_iter2",0
"1515",4.80160348861632e-05,9.57697836450393e-06,0,5.75930132506671e-05,"iter2","site515","site515_iter2",1
"1516",0.000114679669501782,3.97932426236886e-05,0,0.000154472912125471,"iter2","site516","site516_iter2",0
"1517",2.45590509682138e-05,2.79168015909868e-05,0,5.24758525592006e-05,"iter2","site517","site517_iter2",1
"1518",9.11556959413722e-06,5.47176238329451e-06,0,1.45873319774317e-05,"iter2","site518","site518_iter2",0
"1519",3.52154375095661e-05,2.542392725677e-05,0,6.06393647663361e-05,"iter2","site519","site519_iter2",0
"1520",3.0293694156925e-05,9.91793213288401e-06,0,4.0211626289809e-05,"iter2","site520","site520_iter2",0
"1521",0.000127050677896754,6.13592561652543e-05,0,0.000188409934062008,"iter2","site521","site521_iter2",1
"1522",5.22135527970292e-05,3.1366231712374e-05,0,8.35797845094032e-05,"iter2","site522","site522_iter2",1
"1523",3.61327883848591e-05,7.43537283161571e-05,2.1557710270921e-06,0.000112642287728108,"iter2","site523","site523_iter2",1
"1524",0.000137482141859329,4.03133292867475e-05,0,0.000177795471146076,"iter2","site524","site524_iter2",1
"1525",2.38387851945918e-05,2.46661522325081e-05,6.66477054419503e-07,4.91714144815194e-05,"iter2","site525","site525_iter2",1
"1526",0.000145715694110864,0,0,0.000145715694110864,"iter2","site526","site526_iter2",0
"1527",5.02531891640519e-05,0,0,5.02531891640519e-05,"iter2","site527","site527_iter2",0
"1528",6.04948432897339e-05,0,0,6.04948432897339e-05,"iter2","site528","site528_iter2",1
"1529",0.000222983335475708,5.09168650962442e-05,0,0.000273900200571953,"iter2","site529","site529_iter2",1
"1530",0.000134778740477375,0,0,0.000134778740477375,"iter2","site530","site530_iter2",0
"1531",2.37226535643415e-05,5.75337608008003e-06,0,2.94760296444215e-05,"iter2","site531","site531_iter2",0
"1532",0.000266107999262836,0,0,0.000266107999262836,"iter2","site532","site532_iter2",1
"1533",0,1.71728011174355e-05,0,1.71728011174355e-05,"iter2","site533","site533_iter2",1
"1534",6.55549476649562e-05,5.85789103316663e-05,0,0.000124133857996622,"iter2","site534","site534_iter2",0
"1535",0.000115114988329555,0,0,0.000115114988329555,"iter2","site535","site535_iter2",0
"1536",0.000246554527223279,3.73428949505472e-05,0,0.000283897422173826,"iter2","site536","site536_iter2",1
"1537",1.26262317756296e-05,0,0,1.26262317756296e-05,"iter2","site537","site537_iter2",0
"1538",2.25363834614293e-05,5.15178587146168e-05,0,7.40542421760461e-05,"iter2","site538","site538_iter2",1
"1539",5.22335167175637e-05,0,0,5.22335167175637e-05,"iter2","site539","site539_iter2",0
"1540",1.4257953262371e-05,0,0,1.4257953262371e-05,"iter2","site540","site540_iter2",0
"1541",1.62229482615125e-05,1.16811534728143e-05,0,2.79041017343268e-05,"iter2","site541","site541_iter2",1
"1542",0.000200895568206995,1.9637923500912e-05,0,0.000220533491707907,"iter2","site542","site542_iter2",1
"1543",4.84761482892632e-05,2.30416970705969e-05,0,7.15178453598601e-05,"iter2","site543","site543_iter2",0
"1544",2.54194924247876e-05,0,0,2.54194924247876e-05,"iter2","site544","site544_iter2",0
"1545",7.7383740894499e-05,0,0,7.7383740894499e-05,"iter2","site545","site545_iter2",1
"1546",5.66801758053758e-05,0,0,5.66801758053758e-05,"iter2","site546","site546_iter2",0
"1547",0.000142123668025854,0,0,0.000142123668025854,"iter2","site547","site547_iter2",0
"1548",9.64784418469503e-06,5.25321162316296e-06,1.44199535102797e-06,1.6343051158886e-05,"iter2","site548","site548_iter2",0
"1549",2.7518167019829e-06,1.86104463359806e-05,4.38506659530202e-06,2.57473296332655e-05,"iter2","site549","site549_iter2",0
"1550",5.93873410163358e-05,0,0,5.93873410163358e-05,"iter2","site550","site550_iter2",0
"1551",0.000170170619045955,0.000302143955342951,5.23736065210688e-06,0.000477551935041013,"iter2","site551","site551_iter2",1
"1552",9.64350418456018e-06,0,0,9.64350418456018e-06,"iter2","site552","site552_iter2",0
"1553",0.000339192648193332,7.00018596946116e-05,0,0.000409194507887943,"iter2","site553","site553_iter2",1
"1554",0.000121366244513557,0,0,0.000121366244513557,"iter2","site554","site554_iter2",1
"1555",3.80224485390171e-05,0,0,3.80224485390171e-05,"iter2","site555","site555_iter2",0
"1556",0,6.42970832905747e-05,2.52622484398237e-06,6.6823308134557e-05,"iter2","site556","site556_iter2",0
"1557",0.000130511093411486,0,0,0.000130511093411486,"iter2","site557","site557_iter2",0
"1558",0.000132920182459262,0,0,0.000132920182459262,"iter2","site558","site558_iter2",0
"1559",7.27172342156588e-05,0,0,7.27172342156588e-05,"iter2","site559","site559_iter2",0
"1560",0.000125495547300167,0.00014716942871784,0,0.000272664976018007,"iter2","site560","site560_iter2",1
"1561",2.43921034599099e-05,0,0,2.43921034599099e-05,"iter2","site561","site561_iter2",1
"1562",0.000176524242857388,0.000147862490586978,0,0.000324386733444366,"iter2","site562","site562_iter2",1
"1563",7.93023272739512e-06,0,0,7.93023272739512e-06,"iter2","site563","site563_iter2",0
"1564",3.94960157360852e-05,0,0,3.94960157360852e-05,"iter2","site564","site564_iter2",0
"1565",0.000116621493463098,0,0,0.000116621493463098,"iter2","site565","site565_iter2",1
"1566",3.29455458310554e-05,0,0,3.29455458310554e-05,"iter2","site566","site566_iter2",0
"1567",4.71881736071575e-05,0,0,4.71881736071575e-05,"iter2","site567","site567_iter2",0
"1568",2.77879781267275e-05,0,0,2.77879781267275e-05,"iter2","site568","site568_iter2",0
"1569",4.60085433565424e-05,0,0,4.60085433565424e-05,"iter2","site569","site569_iter2",1
"1570",0.000241257598684594,0.000245906627349627,0,0.000487164226034222,"iter2","site570","site570_iter2",1
"1571",0.000105144914210924,0,0,0.000105144914210924,"iter2","site571","site571_iter2",1
"1572",1.02590214238168e-05,0,0,1.02590214238168e-05,"iter2","site572","site572_iter2",0
"1573",2.25853043596017e-05,0,0,2.25853043596017e-05,"iter2","site573","site573_iter2",0
"1574",0.000200006938185542,3.11235188825798e-05,0,0.000231130457068122,"iter2","site574","site574_iter2",0
"1575",9.43638781527435e-05,1.46352714368155e-05,0,0.000108999149589559,"iter2","site575","site575_iter2",0
"1576",4.73429410354679e-06,0,0,4.73429410354679e-06,"iter2","site576","site576_iter2",0
"1577",2.67392401761061e-05,1.50427947812458e-05,0,4.17820349573518e-05,"iter2","site577","site577_iter2",1
"1578",1.98166818143085e-06,2.86951411148168e-05,2.0319657396312e-07,3.08800058702107e-05,"iter2","site578","site578_iter2",0
"1579",0.00013170928328392,0.000104126185696936,0,0.000235835468980856,"iter2","site579","site579_iter2",1
"1580",5.95223188403989e-05,1.07148254107315e-05,0,7.02371442511304e-05,"iter2","site580","site580_iter2",1
"1581",0,2.71410837036095e-05,0,2.71410837036095e-05,"iter2","site581","site581_iter2",1
"1582",0.000209437532774237,0.000139879014559563,0,0.0003493165473338,"iter2","site582","site582_iter2",1
"1583",1.68521473223842e-05,0,0,1.68521473223842e-05,"iter2","site583","site583_iter2",1
"1584",0.000236890294656623,0,0,0.000236890294656623,"iter2","site584","site584_iter2",1
"1585",1.48493854149614e-05,1.761392298563e-06,4.57379288818664e-07,1.70681570023431e-05,"iter2","site585","site585_iter2",0
"1586",1.19808411471932e-05,0,2.94087089919419e-06,1.49217120463874e-05,"iter2","site586","site586_iter2",1
"1587",0.000163065052142165,0,0,0.000163065052142165,"iter2","site587","site587_iter2",1
"1588",3.35831514425156e-06,3.15785949543656e-06,2.1575616516736e-06,8.67373629136172e-06,"iter2","site588","site588_iter2",0
"1589",0.000205140359235155,2.19735757636392e-05,0,0.000227113934998794,"iter2","site589","site589_iter2",0
"1590",4.59523557199137e-05,0,0,4.59523557199137e-05,"iter2","site590","site590_iter2",1
"1591",8.58597395187046e-06,0,0,8.58597395187046e-06,"iter2","site591","site591_iter2",0
"1592",3.78602922628368e-05,2.78570436655984e-05,0,6.57173359284352e-05,"iter2","site592","site592_iter2",0
"1593",2.96737498161615e-05,0,0,2.96737498161615e-05,"iter2","site593","site593_iter2",1
"1594",2.48017569522666e-05,8.24486953473613e-06,0,3.30466264870028e-05,"iter2","site594","site594_iter2",0
"1595",4.19515229139629e-05,0,0,4.19515229139629e-05,"iter2","site595","site595_iter2",0
"1596",2.5444428479098e-05,0,1.08321294438286e-06,2.65276414234808e-05,"iter2","site596","site596_iter2",1
"1597",0,2.95843302455711e-05,0,2.95843302455711e-05,"iter2","site597","site597_iter2",0
"1598",4.11072465482141e-06,8.85934873754322e-07,1.74296433015526e-06,6.73962385873099e-06,"iter2","site598","site598_iter2",1
"1599",9.13789609902462e-07,8.03354820753819e-06,0,8.94733781744065e-06,"iter2","site599","site599_iter2",0
"1600",0,1.87413124455774e-05,0,1.87413124455774e-05,"iter2","site600","site600_iter2",0
"1601",9.15619049189539e-05,0,0,9.15619049189539e-05,"iter2","site601","site601_iter2",1
"1602",0.000142673875264829,0,0,0.000142673875264829,"iter2","site602","site602_iter2",1
"1603",0.00016730226324344,4.70111909088982e-05,0,0.000214313454152338,"iter2","site603","site603_iter2",1
"1604",5.77217599159164e-05,0,0,5.77217599159164e-05,"iter2","site604","site604_iter2",1
"1605",0.000178552435799631,0,0,0.000178552435799631,"iter2","site605","site605_iter2",1
"1606",0.000198548115089004,0,0,0.000198548115089004,"iter2","site606","site606_iter2",0
"1607",4.38327955933652e-05,0.000123346152613435,0,0.000167178948206801,"iter2","site607","site607_iter2",0
"1608",5.83267787434119e-06,0,0,5.83267787434119e-06,"iter2","site608","site608_iter2",0
"1609",0.000147221329705466,0,0,0.000147221329705466,"iter2","site609","site609_iter2",1
"1610",0.000108327272782204,0,0,0.000108327272782204,"iter2","site610","site610_iter2",0
"1611",0.000158711197192481,0,0,0.000158711197192481,"iter2","site611","site611_iter2",0
"1612",2.62530365995789e-05,0,9.74315332082033e-07,2.72273519316609e-05,"iter2","site612","site612_iter2",1
"1613",0,5.77007651161932e-05,5.09976582062476e-06,6.2800530936818e-05,"iter2","site613","site613_iter2",0
"1614",1.055237168374e-05,1.48291778538186e-06,0,1.20352894691219e-05,"iter2","site614","site614_iter2",0
"1615",3.82860331755202e-05,0,0,3.82860331755202e-05,"iter2","site615","site615_iter2",0
"1616",1.86418954198084e-05,1.62469956482863e-05,7.56538962456537e-07,3.56454300305512e-05,"iter2","site616","site616_iter2",1
"1617",0.000140035169947487,7.42901936423355e-05,0,0.000214325363589822,"iter2","site617","site617_iter2",1
"1618",1.85809091882601e-05,0,0,1.85809091882601e-05,"iter2","site618","site618_iter2",0
"1619",2.01615320106838e-05,8.12374826568977e-06,1.68485496083968e-06,2.99701352372132e-05,"iter2","site619","site619_iter2",0
"1620",0.000197558975758988,0,0,0.000197558975758988,"iter2","site620","site620_iter2",0
"1621",7.71304075674696e-05,0,0,7.71304075674696e-05,"iter2","site621","site621_iter2",1
"1622",7.29682639582356e-05,0,0,7.29682639582356e-05,"iter2","site622","site622_iter2",1
"1623",0,1.34308954706966e-05,0,1.34308954706966e-05,"iter2","site623","site623_iter2",0
"1624",9.19235971899383e-05,0,0,9.19235971899383e-05,"iter2","site624","site624_iter2",0
"1625",3.34052363506138e-05,0,0,3.34052363506138e-05,"iter2","site625","site625_iter2",0
"1626",1.03224156316486e-05,0,2.60210937707927e-06,1.29245250087279e-05,"iter2","site626","site626_iter2",0
"1627",7.4307687491863e-05,2.92883502095255e-05,0,0.000103596037701388,"iter2","site627","site627_iter2",1
"1628",2.08296938946367e-05,6.22934879385611e-06,1.56977450800084e-06,2.86288171964937e-05,"iter2","site628","site628_iter2",0
"1629",5.50957154804401e-06,0,0,5.50957154804401e-06,"iter2","site629","site629_iter2",0
"1630",0.000128318019066249,0,0,0.000128318019066249,"iter2","site630","site630_iter2",0
"1631",0.000105226794804639,0,0,0.000105226794804639,"iter2","site631","site631_iter2",1
"1632",4.30750475051618e-05,5.32305685502418e-05,0,9.63056160554036e-05,"iter2","site632","site632_iter2",1
"1633",2.6871477872472e-05,5.76033688537374e-06,0,3.26318147578457e-05,"iter2","site633","site633_iter2",1
"1634",8.87525596287477e-05,0,0,8.87525596287477e-05,"iter2","site634","site634_iter2",0
"1635",9.48838961701053e-07,8.55899340406848e-06,2.90168179154324e-06,1.24095141573128e-05,"iter2","site635","site635_iter2",0
"1636",3.17441209485161e-05,1.34975810517e-05,0,4.52417020002161e-05,"iter2","site636","site636_iter2",0
"1637",0.000149572397212435,0,0,0.000149572397212435,"iter2","site637","site637_iter2",1
"1638",0.000183290690766021,0,0,0.000183290690766021,"iter2","site638","site638_iter2",0
"1639",1.07414397105462e-05,0,7.11531049332123e-07,1.14529707598783e-05,"iter2","site639","site639_iter2",0
"1640",4.70768141937225e-06,0,0,4.70768141937225e-06,"iter2","site640","site640_iter2",0
"1641",0.000126142165093632,0,0,0.000126142165093632,"iter2","site641","site641_iter2",0
"1642",3.15404205587774e-05,3.71452918138756e-06,1.08815339684853e-06,3.63431031370135e-05,"iter2","site642","site642_iter2",1
"1643",9.73370104334716e-05,0,0,9.73370104334716e-05,"iter2","site643","site643_iter2",0
"1644",7.10131997907915e-05,0,0,7.10131997907915e-05,"iter2","site644","site644_iter2",0
"1645",0.000126863671930213,6.01159596405244e-05,0,0.000186979631570738,"iter2","site645","site645_iter2",1
"1646",4.49692490858647e-05,0,0,4.49692490858647e-05,"iter2","site646","site646_iter2",0
"1647",0.000248744092836502,0,0,0.000248744092836502,"iter2","site647","site647_iter2",0
"1648",0.00011282408239933,0,0,0.00011282408239933,"iter2","site648","site648_iter2",1
"1649",1.4965346269959e-06,1.75104550298896e-06,0,3.24758012998486e-06,"iter2","site649","site649_iter2",0
"1650",0.000140184175349161,0,0,0.000140184175349161,"iter2","site650","site650_iter2",0
"1651",1.1826655413116e-05,0,0,1.1826655413116e-05,"iter2","site651","site651_iter2",0
"1652",3.96791069520088e-05,0,0,3.96791069520088e-05,"iter2","site652","site652_iter2",0
"1653",1.78006190762092e-05,4.10720495192686e-05,0,5.88726685954778e-05,"iter2","site653","site653_iter2",0
"1654",1.40404083447704e-05,6.05152482477091e-06,1.41490847231192e-06,2.15068416418532e-05,"iter2","site654","site654_iter2",1
"1655",5.81270220389254e-06,0,1.71083464403792e-06,7.52353684793047e-06,"iter2","site655","site655_iter2",0
"1656",0.000142782848479231,0,0,0.000142782848479231,"iter2","site656","site656_iter2",1
"1657",9.48700951483008e-05,7.29326797401745e-06,0,0.000102163363122318,"iter2","site657","site657_iter2",0
"1658",7.29886414245446e-06,0.000100001330579977,0,0.000107300194722431,"iter2","site658","site658_iter2",0
"1659",3.71816937357159e-05,0,0,3.71816937357159e-05,"iter2","site659","site659_iter2",1
"1660",0.000118928611024415,0,0,0.000118928611024415,"iter2","site660","site660_iter2",0
"1661",0,1.21657156990238e-05,2.82269457001892e-07,1.24479851560257e-05,"iter2","site661","site661_iter2",1
"1662",5.95805706797314e-05,0,0,5.95805706797314e-05,"iter2","site662","site662_iter2",0
"1663",0.000169131201506225,0,0,0.000169131201506225,"iter2","site663","site663_iter2",0
"1664",1.38980868214594e-05,7.88534151007582e-05,0,9.27515019222175e-05,"iter2","site664","site664_iter2",1
"1665",4.10514205624355e-06,0,8.01591655448802e-07,4.90673371169236e-06,"iter2","site665","site665_iter2",0
"1666",1.81487033227113e-05,2.81073752237217e-06,0,2.09594408450834e-05,"iter2","site666","site666_iter2",0
"1667",0.000153034181496934,5.9905221830064e-05,0,0.000212939403326998,"iter2","site667","site667_iter2",1
"1668",8.59929123769518e-05,0,0,8.59929123769518e-05,"iter2","site668","site668_iter2",1
"1669",3.74125128654117e-05,9.37379154488337e-05,0,0.000131150428314245,"iter2","site669","site669_iter2",1
"1670",3.77965520341057e-05,3.296562524304e-05,0,7.07621772771456e-05,"iter2","site670","site670_iter2",0
"1671",5.92156794509937e-05,5.06652719589996e-06,0,6.42822066468936e-05,"iter2","site671","site671_iter2",0
"1672",4.82705741543094e-06,0,0,4.82705741543094e-06,"iter2","site672","site672_iter2",0
"1673",1.63356029757131e-05,1.64198820601185e-07,4.01839220963418e-07,1.69016410172777e-05,"iter2","site673","site673_iter2",0
"1674",3.43230877382023e-06,4.85631416018617e-05,0,5.19954503756819e-05,"iter2","site674","site674_iter2",0
"1675",1.00324851215625e-05,5.44842005402391e-06,0,1.54809051755864e-05,"iter2","site675","site675_iter2",0
"1676",1.16089472960305e-05,1.60467101113304e-05,0,2.76556574073609e-05,"iter2","site676","site676_iter2",0
"1677",1.6633478957996e-05,0,0,1.6633478957996e-05,"iter2","site677","site677_iter2",0
"1678",0.000171606189943822,5.31694258292608e-05,0,0.000224775615773082,"iter2","site678","site678_iter2",1
"1679",4.27352105199021e-05,0.000118253482755736,6.70133702521534e-06,0.000167690030300853,"iter2","site679","site679_iter2",1
"1680",1.51935103547602e-05,0,0,1.51935103547602e-05,"iter2","site680","site680_iter2",0
"1681",9.45750555405663e-05,3.13929700450589e-05,0,0.000125968025585625,"iter2","site681","site681_iter2",0
"1682",8.20543983182944e-05,0,0,8.20543983182944e-05,"iter2","site682","site682_iter2",1
"1683",0.000100839516457553,0,0,0.000100839516457553,"iter2","site683","site683_iter2",1
"1684",0,5.0006823624778e-05,5.8701893788412e-06,5.58770130036192e-05,"iter2","site684","site684_iter2",0
"1685",8.87386668967656e-06,4.59382135690018e-06,1.58138100992039e-06,1.50490690564971e-05,"iter2","site685","site685_iter2",0
"1686",7.57075589201518e-06,2.74804867473694e-05,0,3.50512426393846e-05,"iter2","site686","site686_iter2",0
"1687",1.02109477562848e-05,0,1.56283851845782e-06,1.17737862747426e-05,"iter2","site687","site687_iter2",0
"1688",5.55828662068965e-06,1.05228637456618e-05,0,1.60811503663514e-05,"iter2","site688","site688_iter2",0
"1689",0.000215293850543131,0,0,0.000215293850543131,"iter2","site689","site689_iter2",0
"1690",0.000136170754686177,0,0,0.000136170754686177,"iter2","site690","site690_iter2",1
"1691",0.000158077581484032,0,0,0.000158077581484032,"iter2","site691","site691_iter2",0
"1692",0,1.22020697116535e-05,2.57700907257505e-06,1.47790787842285e-05,"iter2","site692","site692_iter2",0
"1693",6.95850228725547e-05,0,0,6.95850228725547e-05,"iter2","site693","site693_iter2",0
"1694",1.23459146317272e-06,0,1.35740511047547e-06,2.59199657364819e-06,"iter2","site694","site694_iter2",0
"1695",2.89059585388779e-06,7.57842909632575e-06,0,1.04690249502135e-05,"iter2","site695","site695_iter2",0
"1696",7.62833033624314e-06,6.05379935556778e-05,0,6.81663238919209e-05,"iter2","site696","site696_iter2",1
"1697",5.71451361195479e-05,0,0,5.71451361195479e-05,"iter2","site697","site697_iter2",0
"1698",9.07229013013462e-05,0,0,9.07229013013462e-05,"iter2","site698","site698_iter2",1
"1699",0.000194172694487334,0,0,0.000194172694487334,"iter2","site699","site699_iter2",1
"1700",0,3.89052366449809e-05,0,3.89052366449809e-05,"iter2","site700","site700_iter2",0
"1701",0.000139184011060686,0,0,0.000139184011060686,"iter2","site701","site701_iter2",1
"1702",0.000128069146175534,0,0,0.000128069146175534,"iter2","site702","site702_iter2",0
"1703",6.64666155396216e-05,5.56519093768817e-05,0,0.000122118524916503,"iter2","site703","site703_iter2",1
"1704",5.20571257383037e-05,2.41602854025703e-05,0,7.6217411140874e-05,"iter2","site704","site704_iter2",1
"1705",2.80530182472724e-05,1.8736009169051e-05,0,4.67890274163234e-05,"iter2","site705","site705_iter2",1
"1706",0.000184463819065557,0,0,0.000184463819065557,"iter2","site706","site706_iter2",1
"1707",1.33643138239119e-05,1.2222066355441e-05,0,2.5586380179353e-05,"iter2","site707","site707_iter2",0
"1708",3.80045968629828e-06,0,0,3.80045968629828e-06,"iter2","site708","site708_iter2",0
"1709",0.000174424936741799,0,0,0.000174424936741799,"iter2","site709","site709_iter2",1
"1710",5.11784423914997e-05,0,0,5.11784423914997e-05,"iter2","site710","site710_iter2",0
"1711",0,6.68112798009944e-06,9.76842501258325e-07,7.65797048135777e-06,"iter2","site711","site711_iter2",0
"1712",8.04903077653236e-06,0,0,8.04903077653236e-06,"iter2","site712","site712_iter2",0
"1713",0.000130654126442298,0,0,0.000130654126442298,"iter2","site713","site713_iter2",0
"1714",0.000107381412462592,5.74556980991448e-05,0,0.000164837110561737,"iter2","site714","site714_iter2",1
"1715",8.40717441319543e-06,0,0,8.40717441319543e-06,"iter2","site715","site715_iter2",0
"1716",2.64294936940329e-06,0,1.30873621701016e-06,3.95168558641345e-06,"iter2","site716","site716_iter2",0
"1717",0.000305864079467183,2.8089979324397e-05,0,0.00033395405879158,"iter2","site717","site717_iter2",1
"1718",0.000109226511283095,0,0,0.000109226511283095,"iter2","site718","site718_iter2",0
"1719",0,4.10746185402887e-05,0,4.10746185402887e-05,"iter2","site719","site719_iter2",0
"1720",8.18861340243641e-05,3.93474849010303e-05,0,0.000121233618925394,"iter2","site720","site720_iter2",1
"1721",0.000203815530476946,0,0,0.000203815530476946,"iter2","site721","site721_iter2",0
