"","env","spa","codist","r2","iteration","site","identifier","scenario","richness"
"1",2.35211757243266e-05,0,0,2.35211757243266e-05,"iter1","site1","site1_iter1","scenario3",1
"2",3.58513568085173e-05,0,1.82611332193238e-05,5.41124900278412e-05,"iter1","site2","site2_iter1","scenario3",2
"3",5.24465245541602e-05,0,0,5.24465245541602e-05,"iter1","site3","site3_iter1","scenario3",1
"4",9.06921409250593e-05,0,1.64771379150397e-05,0.000107169278840099,"iter1","site4","site4_iter1","scenario3",0
"5",2.970705269259e-05,9.37304187408336e-07,2.30001451233381e-05,5.36445020033365e-05,"iter1","site5","site5_iter1","scenario3",1
"6",0.00010368171611493,0.000136054741405635,2.69730166663507e-05,0.000266709474186915,"iter1","site6","site6_iter1","scenario3",1
"7",0.000116473676687439,0,1.64636188124212e-05,0.00013293729549986,"iter1","site7","site7_iter1","scenario3",1
"8",2.86975165664011e-05,0,4.40505216924172e-06,3.31025687356428e-05,"iter1","site8","site8_iter1","scenario3",2
"9",2.9400349257499e-05,4.82540619280083e-06,1.18403796165786e-05,4.60661350668784e-05,"iter1","site9","site9_iter1","scenario3",1
"10",0.000181085474867138,4.2261659294296e-05,9.24384335334677e-06,0.000232590977514781,"iter1","site10","site10_iter1","scenario3",1
"11",2.52524892230897e-05,0,0,2.52524892230897e-05,"iter1","site11","site11_iter1","scenario3",0
"12",1.01484538046524e-05,0,2.09710397213489e-05,3.11194935260013e-05,"iter1","site12","site12_iter1","scenario3",1
"13",4.22754407175129e-05,1.81101083774976e-05,6.22351220674451e-06,6.6609061301755e-05,"iter1","site13","site13_iter1","scenario3",2
"14",2.52595142922226e-05,0,0,2.52595142922226e-05,"iter1","site14","site14_iter1","scenario3",1
"15",2.14084223141691e-05,0,5.49803488444032e-06,2.69064571986094e-05,"iter1","site15","site15_iter1","scenario3",0
"16",4.69959774254757e-05,0,2.1176868100973e-05,6.81728455264487e-05,"iter1","site16","site16_iter1","scenario3",2
"17",2.24887778452836e-05,0,8.9366402859412e-06,3.14254181312248e-05,"iter1","site17","site17_iter1","scenario3",1
"18",0.000300068036184867,6.4254235293172e-05,2.6150001486869e-05,0.000390472272964908,"iter1","site18","site18_iter1","scenario3",0
"19",4.78099154785289e-05,4.49281258584127e-05,2.99745239340033e-05,0.000122712565270945,"iter1","site19","site19_iter1","scenario3",1
"20",2.66696983201815e-05,2.73485729700774e-05,1.34621885622846e-05,6.74804598525435e-05,"iter1","site20","site20_iter1","scenario3",0
"21",0.000113237034058549,0,9.53257524496352e-06,0.000122769609303512,"iter1","site21","site21_iter1","scenario3",0
"22",4.43640224655931e-05,5.61213542011606e-05,0,0.000100485376666754,"iter1","site22","site22_iter1","scenario3",0
"23",4.06406258913816e-05,2.9034953717981e-05,4.93707695265469e-06,7.46126565620172e-05,"iter1","site23","site23_iter1","scenario3",1
"24",8.54103294992138e-05,1.65457573833038e-05,1.71128801525342e-06,0.000103667374897771,"iter1","site24","site24_iter1","scenario3",0
"25",8.79050066480165e-06,0,1.42079022596561e-05,2.29984029244577e-05,"iter1","site25","site25_iter1","scenario3",2
"26",4.82872680144237e-05,5.5628836414954e-06,2.6251745457028e-05,8.01018971129471e-05,"iter1","site26","site26_iter1","scenario3",1
"27",0.000208026631405552,0,2.7338594275022e-06,0.000210760490833054,"iter1","site27","site27_iter1","scenario3",0
"28",3.38729678826105e-05,8.93995035574111e-06,0,4.28129182383516e-05,"iter1","site28","site28_iter1","scenario3",0
"29",5.49479171758358e-05,0,8.03803103715306e-06,6.29859482129889e-05,"iter1","site29","site29_iter1","scenario3",0
"30",1.96229493627443e-05,8.47472878216329e-06,2.76996396638682e-05,5.57973178087758e-05,"iter1","site30","site30_iter1","scenario3",1
"31",7.44825088776658e-05,3.63065194309148e-05,2.08302352863713e-05,0.000131619263594952,"iter1","site31","site31_iter1","scenario3",2
"32",3.13090325448072e-05,0,0,3.13090325448072e-05,"iter1","site32","site32_iter1","scenario3",0
"33",8.66713488429159e-05,0.000107415481465232,0,0.000194086830308148,"iter1","site33","site33_iter1","scenario3",1
"34",1.46576876403791e-05,0,3.53045556583798e-06,1.81881432062171e-05,"iter1","site34","site34_iter1","scenario3",0
"35",2.08654960367215e-05,1.43218789384983e-05,6.92409782396834e-06,4.21114727991881e-05,"iter1","site35","site35_iter1","scenario3",1
"36",1.75510858162788e-05,1.31183436173346e-05,1.41193397368309e-05,4.47887691704443e-05,"iter1","site36","site36_iter1","scenario3",2
"37",5.22419987531783e-05,3.08452458565581e-05,7.31356482913859e-06,9.0400809438875e-05,"iter1","site37","site37_iter1","scenario3",1
"38",8.94746434366268e-05,0,1.76892806567324e-05,0.000107163924093359,"iter1","site38","site38_iter1","scenario3",1
"39",2.2130374040207e-05,0,2.31415529762553e-06,2.44445293378326e-05,"iter1","site39","site39_iter1","scenario3",1
"40",3.90721299553902e-05,0,2.07300623500633e-05,5.98021923054535e-05,"iter1","site40","site40_iter1","scenario3",2
"41",4.04544351534769e-05,2.45727501907093e-05,6.07613113549145e-06,7.11033164796777e-05,"iter1","site41","site41_iter1","scenario3",0
"42",3.02360812820906e-05,0,8.25815610595575e-06,3.84942373880464e-05,"iter1","site42","site42_iter1","scenario3",1
"43",2.60685263287497e-05,0,9.96139988328635e-06,3.60299262120361e-05,"iter1","site43","site43_iter1","scenario3",0
"44",3.72707769054655e-05,0,0,3.72707769054655e-05,"iter1","site44","site44_iter1","scenario3",0
"45",5.03561503243147e-05,0,0,5.03561503243147e-05,"iter1","site45","site45_iter1","scenario3",0
"46",2.68149609081971e-05,9.33169442655966e-06,1.53590167059723e-05,5.15056720407292e-05,"iter1","site46","site46_iter1","scenario3",1
"47",0.000204210055568891,0,0,0.000204210055568891,"iter1","site47","site47_iter1","scenario3",0
"48",4.58247253571946e-05,4.03829312218541e-05,1.62203010301101e-06,8.78296866820598e-05,"iter1","site48","site48_iter1","scenario3",1
"49",5.46418553536214e-06,5.63662586821755e-05,3.05875505816813e-05,9.24179947992189e-05,"iter1","site49","site49_iter1","scenario3",1
"50",2.16999107612424e-05,1.56046519168797e-05,1.32904569967306e-05,5.05950196748527e-05,"iter1","site50","site50_iter1","scenario3",1
"51",4.8615993684107e-05,0,0,4.8615993684107e-05,"iter1","site51","site51_iter1","scenario3",1
"52",6.44374347134308e-05,1.94111306576712e-05,4.33260448439318e-06,8.81811698554952e-05,"iter1","site52","site52_iter1","scenario3",0
"53",3.54884380750898e-05,0,2.23546834177505e-05,5.78431214928404e-05,"iter1","site53","site53_iter1","scenario3",2
"54",2.77694418102003e-05,2.9150437711979e-06,3.06244855223553e-05,6.13089711037536e-05,"iter1","site54","site54_iter1","scenario3",1
"55",0.000101919194913924,0,1.53293296599091e-05,0.000117248524573834,"iter1","site55","site55_iter1","scenario3",0
"56",0.000138931899074081,0.00011407638720881,1.39355712815557e-05,0.000266943857564446,"iter1","site56","site56_iter1","scenario3",0
"57",3.82377528167351e-05,2.66284168494042e-05,0,6.48661696661394e-05,"iter1","site57","site57_iter1","scenario3",0
"58",2.23794483511628e-05,0,1.94432561503502e-05,4.18227045015131e-05,"iter1","site58","site58_iter1","scenario3",2
"59",3.39458555990906e-05,0,1.73662978221576e-05,5.13121534212482e-05,"iter1","site59","site59_iter1","scenario3",2
"60",4.989753221001e-05,1.86652491819281e-05,1.6804190300478e-05,8.5366971692416e-05,"iter1","site60","site60_iter1","scenario3",2
"61",8.11161871730711e-05,0,1.45482563878132e-05,9.56644435608843e-05,"iter1","site61","site61_iter1","scenario3",1
