"","species","env","spa","codist","r2","iteration","nicheOpt","nicheBreadth","colProb","dispersal","intercol","interext","identifier","scenario","prevalence"
"38","8",0.236772132953818,0.276494997268566,0.206165560068486,0.71943269029087,"iter_3",0.5,0.2,0.4,0.005,1.5,1.5,"spp8_iter_3","scenario3",163
"39","9",0.266810855865708,0.237231830772731,0.229487112169783,0.733529798808222,"iter_3",0.557142857142857,0.2,0.4,0.005,1.5,1.5,"spp9_iter_3","scenario3",174
"40","10",0.284200374010647,0.267219041451495,0.171906951648487,0.723326367110628,"iter_3",0.614285714285714,0.2,0.4,0.005,1.5,1.5,"spp10_iter_3","scenario3",167
"41","11",0.401142263859059,0.227636890667802,0.0613975416480064,0.690176696174868,"iter_3",0.671428571428571,0.2,0.4,0.005,1.5,1.5,"spp11_iter_3","scenario3",134
"42","12",0.444645706619743,0.181673891766008,0.0514894347084497,0.6778090330942,"iter_3",0.728571428571429,0.2,0.4,0.005,1.5,1.5,"spp12_iter_3","scenario3",140
"43","13",0.402738909015222,0.217359750573067,0.0173723992449885,0.637471058833277,"iter_3",0.785714285714286,0.2,0.4,0.005,1.5,1.5,"spp13_iter_3","scenario3",126
"44","14",0.232473988618629,0.378659212871643,0,0.611133201490272,"iter_3",0.842857142857143,0.2,0.4,0.005,1.5,1.5,"spp14_iter_3","scenario3",33
"45","15",0.47377204470189,0.200603954461619,0.00192991751315486,0.676305916676665,"iter_3",0.9,0.2,0.4,0.005,1.5,1.5,"spp15_iter_3","scenario3",142
"46","1",0.478885139341501,0.196747385091412,0.0421125164911818,0.717745040924095,"iter_4",0.1,0.2,0.4,0.005,1.5,1.5,"spp1_iter_4","scenario3",136
"47","2",0.417239312195852,0.219524064328008,0,0.63676337652386,"iter_4",0.157142857142857,0.2,0.4,0.005,1.5,1.5,"spp2_iter_4","scenario3",66
"48","3",0.408002218031008,0.284843845138841,0.0435877122689208,0.736433775438769,"iter_4",0.214285714285714,0.2,0.4,0.005,1.5,1.5,"spp3_iter_4","scenario3",121
"49","4",0.481220498769952,0.119018786883413,0.180507181269557,0.780746466922922,"iter_4",0.271428571428571,0.2,0.4,0.005,1.5,1.5,"spp4_iter_4","scenario3",160
"50","5",0.324601966304707,0.293730191596268,0.131487145245535,0.749819303146509,"iter_4",0.328571428571429,0.2,0.4,0.005,1.5,1.5,"spp5_iter_4","scenario3",144
"51","6",0.25102531017037,0.352259098708357,0.0958314713516206,0.699115880230347,"iter_4",0.385714285714286,0.2,0.4,0.005,1.5,1.5,"spp6_iter_4","scenario3",145
"52","7",0.272632448752653,0.212412384151816,0.232863294155417,0.717908127059885,"iter_4",0.442857142857143,0.2,0.4,0.005,1.5,1.5,"spp7_iter_4","scenario3",166
"53","8",0.284024818003306,0.260486442507107,0.233882160669195,0.778393421179609,"iter_4",0.5,0.2,0.4,0.005,1.5,1.5,"spp8_iter_4","scenario3",172
"54","9",0.215969752811105,0.279743432700533,0.205389105925836,0.701102291437473,"iter_4",0.557142857142857,0.2,0.4,0.005,1.5,1.5,"spp9_iter_4","scenario3",169
"55","10",0.223854252380661,0.350001843933093,0.0182535332305309,0.592109629544285,"iter_4",0.614285714285714,0.2,0.4,0.005,1.5,1.5,"spp10_iter_4","scenario3",130
"56","11",0.376537859824837,0.224613472370436,0.0183306186029782,0.619481950798251,"iter_4",0.671428571428571,0.2,0.4,0.005,1.5,1.5,"spp11_iter_4","scenario3",154
"57","12",0.36488856288671,0.280456933378777,0,0.645345496265487,"iter_4",0.728571428571429,0.2,0.4,0.005,1.5,1.5,"spp12_iter_4","scenario3",124
"58","13",0.45861482913327,0.180980432784646,0,0.639595261917917,"iter_4",0.785714285714286,0.2,0.4,0.005,1.5,1.5,"spp13_iter_4","scenario3",128
"59","14",0.226250041057152,0.373621285689302,0,0.599871326746454,"iter_4",0.842857142857143,0.2,0.4,0.005,1.5,1.5,"spp14_iter_4","scenario3",35
"60","15",0.441915939904586,0.193483558300977,0,0.635399498205563,"iter_4",0.9,0.2,0.4,0.005,1.5,1.5,"spp15_iter_4","scenario3",152
"61","1",0.605118974224178,0.15918875890132,0.0288326265889407,0.793140359714439,"iter_5",0.1,0.2,0.4,0.005,1.5,1.5,"spp1_iter_5","scenario3",148
"62","2",0.377666079885816,0.226240435000136,0,0.603906514885952,"iter_5",0.157142857142857,0.2,0.4,0.005,1.5,1.5,"spp2_iter_5","scenario3",39
"63","3",0.490594845327007,0.195955870283788,0.0631173974945111,0.749668113105306,"iter_5",0.214285714285714,0.2,0.4,0.005,1.5,1.5,"spp3_iter_5","scenario3",138
"64","4",0.574681209274581,0.142392613631451,0.0880023775817131,0.805076200487745,"iter_5",0.271428571428571,0.2,0.4,0.005,1.5,1.5,"spp4_iter_5","scenario3",145
"65","5",0.356042887838046,0.276064363962007,0.0937839318273876,0.725891183627441,"iter_5",0.328571428571429,0.2,0.4,0.005,1.5,1.5,"spp5_iter_5","scenario3",121
"66","6",0.396324255330435,0.236815645215211,0.211783153713295,0.84492305425894,"iter_5",0.385714285714286,0.2,0.4,0.005,1.5,1.5,"spp6_iter_5","scenario3",219
"67","7",0.184082191527845,0.343326901668418,0.156582253547296,0.683991346743559,"iter_5",0.442857142857143,0.2,0.4,0.005,1.5,1.5,"spp7_iter_5","scenario3",120
"68","8",0.209311594890297,0.337691967222033,0.0987765066971165,0.645780068809447,"iter_5",0.5,0.2,0.4,0.005,1.5,1.5,"spp8_iter_5","scenario3",165
"69","9",0.247335569476499,0.305434710156567,0.140692483300436,0.693462762933502,"iter_5",0.557142857142857,0.2,0.4,0.005,1.5,1.5,"spp9_iter_5","scenario3",144
"70","10",0.249389300949668,0.351063956185525,0.0810167530087075,0.6814700101439,"iter_5",0.614285714285714,0.2,0.4,0.005,1.5,1.5,"spp10_iter_5","scenario3",145
"71","11",0.307949352158984,0.301447893012247,0.0775639201486045,0.686961165319836,"iter_5",0.671428571428571,0.2,0.4,0.005,1.5,1.5,"spp11_iter_5","scenario3",141
"72","12",0.333714398771866,0.275060573170411,0.0480612834945628,0.65683625543684,"iter_5",0.728571428571429,0.2,0.4,0.005,1.5,1.5,"spp12_iter_5","scenario3",106
"73","13",0.620930481434416,0.0721531133312683,0.0601971980509906,0.753280792816674,"iter_5",0.785714285714286,0.2,0.4,0.005,1.5,1.5,"spp13_iter_5","scenario3",192
"74","14",0.443830481146294,0.178948022863892,0,0.622778504010186,"iter_5",0.842857142857143,0.2,0.4,0.005,1.5,1.5,"spp14_iter_5","scenario3",48
"75","15",0.553653360941838,0.13864919094147,0,0.692302551883309,"iter_5",0.9,0.2,0.4,0.005,1.5,1.5,"spp15_iter_5","scenario3",109
