"","env","spa","codist","r2","iteration","site","identifier","scenario","richness"
"1",0,0.000190792228876491,2.25022741658635e-05,0.000213294503042355,"iter1","site1","site1_iter1","scenario2",14
"2",3.48247640899179e-05,0.000278172741014484,0.000196478761470237,0.000509476266574639,"iter1","site2","site2_iter1","scenario2",12
"3",2.94003536276335e-05,0.000133002778013384,7.01805506301396e-05,0.000232583682271157,"iter1","site3","site3_iter1","scenario2",14
"4",0,0.00011316755303938,8.414648108917e-05,0.00019731403412855,"iter1","site4","site4_iter1","scenario2",13
"5",6.91973972141069e-07,3.168227657009e-05,1.24333939743334e-06,3.36175899396644e-05,"iter1","site5","site5_iter1","scenario2",13
"6",8.01088935377509e-06,0.000131889287521666,0,0.000139900176875441,"iter1","site6","site6_iter1","scenario2",14
"7",3.0856202812836e-05,8.60124633058444e-05,3.50283904386368e-05,0.000151897056557317,"iter1","site7","site7_iter1","scenario2",15
"8",0,0.000187784256904411,7.85664827951069e-05,0.000266350739699518,"iter1","site8","site8_iter1","scenario2",13
"9",1.77457232115636e-05,0.000328428917477944,3.64281454642108e-06,0.000349817455235928,"iter1","site9","site9_iter1","scenario2",12
"10",4.03598039899884e-05,0.00012289284318525,0,0.000163252647175239,"iter1","site10","site10_iter1","scenario2",14
"11",2.22007694775532e-05,0.000121396701792809,0,0.000143597471270363,"iter1","site11","site11_iter1","scenario2",14
"12",1.16932646620739e-05,0.000142253555593142,9.11138455580226e-05,0.000245060665813238,"iter1","site12","site12_iter1","scenario2",13
"13",5.11155458388915e-06,9.64175671792881e-05,0,0.000101529121763177,"iter1","site13","site13_iter1","scenario2",14
"14",8.67298316327064e-05,0.000523995301973928,7.42532636550044e-05,0.000684978397261639,"iter1","site14","site14_iter1","scenario2",15
"15",0,0.000354048687965545,3.04909799819376e-05,0.000384539667947482,"iter1","site15","site15_iter1","scenario2",15
"16",4.24019484550701e-05,0.000209179172561008,4.85517449830346e-05,0.000300132865999113,"iter1","site16","site16_iter1","scenario2",15
"17",0,0.000119636610965866,0.000107390149135312,0.000227026760101178,"iter1","site17","site17_iter1","scenario2",12
"18",3.92319054069918e-05,0.000253621881447097,0.000162304618240069,0.000455158405094158,"iter1","site18","site18_iter1","scenario2",12
"19",0,0.000148640638648843,2.2268683143598e-05,0.000170909321792441,"iter1","site19","site19_iter1","scenario2",11
"20",4.64124669091555e-06,0.000101250612895782,0,0.000105891859586698,"iter1","site20","site20_iter1","scenario2",14
"21",6.36959503090443e-05,0.000267125649893792,0,0.000330821600202836,"iter1","site21","site21_iter1","scenario2",15
"22",0,0.000493379045057976,0.000375735636290883,0.000869114681348858,"iter1","site22","site22_iter1","scenario2",8
"23",1.11861519670328e-05,7.39851349350869e-05,0,8.51712869021197e-05,"iter1","site23","site23_iter1","scenario2",15
"24",0,0.000201270208238094,5.89591438797807e-05,0.000260229352117875,"iter1","site24","site24_iter1","scenario2",13
"25",0,0.000264655175250441,0.000124585210406257,0.000389240385656697,"iter1","site25","site25_iter1","scenario2",13
"26",1.31645878011612e-05,0.00014323148589995,6.88273116692659e-05,0.000225223385370377,"iter1","site26","site26_iter1","scenario2",14
"27",4.70804896956578e-05,0.000168076471282736,2.78134273312717e-05,0.000242970388309666,"iter1","site27","site27_iter1","scenario2",13
"28",1.55370321558656e-05,5.78094700974655e-05,0,7.33465022533311e-05,"iter1","site28","site28_iter1","scenario2",14
"29",5.37247485672508e-06,9.32080125803131e-05,0,9.85804874370382e-05,"iter1","site29","site29_iter1","scenario2",14
"30",1.08696499906279e-05,0.000360226429719315,8.78130129861371e-06,0.000379877381008557,"iter1","site30","site30_iter1","scenario2",15
"31",3.41813328582099e-05,0.000204407011764352,3.33764379199423e-05,0.000271964782542504,"iter1","site31","site31_iter1","scenario2",15
"32",0,0.00010807338640116,3.34812752331917e-06,0.000111421513924479,"iter1","site32","site32_iter1","scenario2",13
"33",1.55672373431668e-05,0.00023378918772291,6.53502220206581e-05,0.000314706647086735,"iter1","site33","site33_iter1","scenario2",15
"34",8.20364108276234e-06,4.63623128264545e-05,3.65585223650093e-05,9.1124476274226e-05,"iter1","site34","site34_iter1","scenario2",12
"35",1.48396816445198e-06,0.000114500257230252,8.77538951224679e-05,0.000203738120517172,"iter1","site35","site35_iter1","scenario2",12
"36",7.66734400252017e-06,0.000237656028856841,1.59309131587293e-05,0.000261254286018091,"iter1","site36","site36_iter1","scenario2",14
"37",0,0.000225852845000756,0.000158228681445742,0.000384081526446498,"iter1","site37","site37_iter1","scenario2",14
"38",1.41367813629279e-05,0.000110954776218078,2.02050685036399e-05,0.000145296626084646,"iter1","site38","site38_iter1","scenario2",15
"39",0,0.000239214301784735,7.82591441615207e-05,0.000317473445946256,"iter1","site39","site39_iter1","scenario2",12
"40",1.1693516535702e-05,0.000124952676506052,7.06908112035708e-06,0.000143715274162111,"iter1","site40","site40_iter1","scenario2",13
