"","env","spa","codist","r2","iteration","site","identifier","scenario","richness"
"1",0.000253021925984798,0,0.000154855497403485,0.000407877423388284,"iter1","site1","site1_iter1","scenario1",7
"2",0.000177227798462272,0,0.000376117720762242,0.000553345519224514,"iter1","site2","site2_iter1","scenario1",11
"3",2.14155497473736e-05,4.86211517103976e-05,0.000110190972694968,0.000180227674152739,"iter1","site3","site3_iter1","scenario1",4
"4",0.00105669751775422,0.000132457425598776,0,0.001189154943353,"iter1","site4","site4_iter1","scenario1",3
"5",0.000413013274159351,7.03602991204847e-05,0.000155537770481626,0.000638911343761462,"iter1","site5","site5_iter1","scenario1",4
"6",0.00124326439448461,0.000968818048291075,0.000617501527440525,0.00282958397021621,"iter1","site6","site6_iter1","scenario1",5
"7",0.00123869527807309,0,0,0.00123869527807309,"iter1","site7","site7_iter1","scenario1",3
"8",0.000187508789931549,0,0.00019949090521579,0.00038699969514734,"iter1","site8","site8_iter1","scenario1",5
"9",0.000102422542218435,0,0,0.000102422542218435,"iter1","site9","site9_iter1","scenario1",2
"10",0.0015074152838735,0.00056506129628498,0,0.00207247658015848,"iter1","site10","site10_iter1","scenario1",4
"11",0.000333989807067759,0,0,0.000333989807067759,"iter1","site11","site11_iter1","scenario1",2
"12",0.000344523748644132,0,0.00035128564017896,0.000695809388823093,"iter1","site12","site12_iter1","scenario1",8
"13",0.000231625965160752,0.00014383052201646,0.000152912788081796,0.000528369275259008,"iter1","site13","site13_iter1","scenario1",6
"14",0.000179204063381879,0,0,0.000179204063381879,"iter1","site14","site14_iter1","scenario1",5
"15",0.000346566915946032,4.51847285423691e-05,0.000101146510043367,0.000492898154531768,"iter1","site15","site15_iter1","scenario1",4
"16",0.000213406440287444,4.35284743983802e-06,0.000161748405876552,0.000379507693603834,"iter1","site16","site16_iter1","scenario1",8
"17",0.000227859700484402,4.01116238494985e-05,0.00012812175800766,0.00039609308234156,"iter1","site17","site17_iter1","scenario1",7
"18",0.00203151706211509,0.000174554468956538,0,0.00220607153107162,"iter1","site18","site18_iter1","scenario1",0
"19",0.000326556525085615,0.000158069132248955,0,0.00048462565733457,"iter1","site19","site19_iter1","scenario1",7
"20",0.000401265421658201,0.000102900473347102,0,0.000504165895005304,"iter1","site20","site20_iter1","scenario1",2
"21",0.0010255564871656,0,0.000430317314789323,0.00145587380195492,"iter1","site21","site21_iter1","scenario1",4
"22",0.000460858484539744,0.000130133359489384,0,0.000590991844029128,"iter1","site22","site22_iter1","scenario1",0
"23",0.000224901173740109,0.000119570492899433,0,0.000344471666639542,"iter1","site23","site23_iter1","scenario1",4
"24",0.000896869507214011,0.000386243221708598,0.000153546933197624,0.00143665966212023,"iter1","site24","site24_iter1","scenario1",5
"25",0.000240544984933708,0.000106458614715784,0,0.000347003599649493,"iter1","site25","site25_iter1","scenario1",5
"26",0.000284466066912432,0.000200168715451991,0.000192333959985925,0.000676968742350348,"iter1","site26","site26_iter1","scenario1",6
"27",0.0017190089771601,0,0,0.0017190089771601,"iter1","site27","site27_iter1","scenario1",2
"28",0.000176848665710666,6.99162821829531e-05,4.92653264517588e-05,0.000296030274345378,"iter1","site28","site28_iter1","scenario1",4
"29",0.000686485182852759,1.90681176981609e-05,0.00063861328606961,0.00134416658662053,"iter1","site29","site29_iter1","scenario1",6
"30",0.000202004679517083,0.000122011044694154,0.000137537721059559,0.000461553445270796,"iter1","site30","site30_iter1","scenario1",6
"31",0.000255012213700257,0.000147117330349221,0,0.000402129544049478,"iter1","site31","site31_iter1","scenario1",9
