"","species","env","spa","codist","r2","iteration","nicheOpt","nicheBreadth","colProb","dispersal","intercol","interext","identifier","scenario","prevalence"
"1","1",0.013671400077955,0.160262107874827,0.263806358105336,0.437739866058119,"iter_1",0.1,1,0.4,0.005,0,0,"spp1_iter_1","scenario2",868
"2","2",0,0.149035858923129,0.101479327329203,0.250515186252332,"iter_1",0.157142857142857,1,0.4,0.005,0,0,"spp2_iter_1","scenario2",897
"3","3",0.0137351063755821,0.17678647733144,0.00337556514199011,0.193897148849012,"iter_1",0.214285714285714,1,0.4,0.005,0,0,"spp3_iter_1","scenario2",907
"4","4",0.0228829780081639,0.152527815599861,0.20273859993751,0.378149393545535,"iter_1",0.271428571428571,1,0.4,0.005,0,0,"spp4_iter_1","scenario2",886
"5","5",0.0121691043392881,0.219203093106406,0.00234035629335283,0.233712553739047,"iter_1",0.328571428571429,1,0.4,0.005,0,0,"spp5_iter_1","scenario2",908
"6","6",0.0150073964117662,0.15965120273889,0.0049158092481415,0.179574408398797,"iter_1",0.385714285714286,1,0.4,0.005,0,0,"spp6_iter_1","scenario2",921
"7","7",0.00440602626218023,0.194051240911104,0.0117313777704693,0.210188644943754,"iter_1",0.442857142857143,1,0.4,0.005,0,0,"spp7_iter_1","scenario2",896
"8","8",0.0211332091320378,0.185916879725833,0.0450108537974716,0.252060942655343,"iter_1",0.5,1,0.4,0.005,0,0,"spp8_iter_1","scenario2",905
"9","9",0.00373207961325372,0.1977944505944,0.0317422134275881,0.233268743635242,"iter_1",0.557142857142857,1,0.4,0.005,0,0,"spp9_iter_1","scenario2",905
"10","10",0.00870909611077941,0.176639453238296,0.0231981827617135,0.208546732110789,"iter_1",0.614285714285714,1,0.4,0.005,0,0,"spp10_iter_1","scenario2",908
"11","11",0.00638936702861181,0.27122954702406,0,0.277618914052672,"iter_1",0.671428571428571,1,0.4,0.005,0,0,"spp11_iter_1","scenario2",924
"12","12",0.00475419461380133,0.209928882562992,0,0.214683077176793,"iter_1",0.728571428571429,1,0.4,0.005,0,0,"spp12_iter_1","scenario2",904
"13","13",0.0217199902508983,0.182856992431433,0,0.204576982682331,"iter_1",0.785714285714286,1,0.4,0.005,0,0,"spp13_iter_1","scenario2",901
"14","14",0.00159261687096102,0.20436246597366,0.0296677060258939,0.235622788870515,"iter_1",0.842857142857143,1,0.4,0.005,0,0,"spp14_iter_1","scenario2",883
"15","15",0.00833124437322169,0.126311776297107,0.0137310448301414,0.14837406550047,"iter_1",0.9,1,0.4,0.005,0,0,"spp15_iter_1","scenario2",882
"16","1",0.0289349938759756,0.147903964729201,0.0995872160436534,0.27642617464883,"iter_2",0.1,1,0.4,0.005,0,0,"spp1_iter_2","scenario2",891
"17","2",0.0120928497912822,0.189570992714436,0.0420908390445879,0.243754681550306,"iter_2",0.157142857142857,1,0.4,0.005,0,0,"spp2_iter_2","scenario2",905
"18","3",0.00683088384152436,0.141587185963032,0.171697719566598,0.320115789371155,"iter_2",0.214285714285714,1,0.4,0.005,0,0,"spp3_iter_2","scenario2",890
"19","4",0.014282756523116,0.215520023414351,0.0203902887597601,0.250193068697227,"iter_2",0.271428571428571,1,0.4,0.005,0,0,"spp4_iter_2","scenario2",889
