"","env","spa","codist","r2","iteration","site","identifier","scenario","richness"
"330",0,0.000154001369692595,0.000246061931523889,0.000400063301216484,"iter1","site330","site330_iter1","scenario4",6
"331",0,0.000280510944003869,0.000620889496962618,0.000901400440966488,"iter1","site331","site331_iter1","scenario4",6
"332",0,0.000364089497466169,0.0008422113955003,0.00120630089296647,"iter1","site332","site332_iter1","scenario4",7
"333",0,0.000230716874346243,0.000161408601207294,0.000392125475553538,"iter1","site333","site333_iter1","scenario4",5
"334",0,0.000195631950239489,0.000132264930640555,0.000327896880880044,"iter1","site334","site334_iter1","scenario4",6
"335",1.08099286376115e-05,0.000197136144098462,0,0.000207946072736073,"iter1","site335","site335_iter1","scenario4",5
"336",0,0.000200866377988065,0.000865173883345213,0.00106604026133328,"iter1","site336","site336_iter1","scenario4",8
"337",1.9914486421213e-06,0.000129682257211456,0.000894314416788334,0.00102598812264191,"iter1","site337","site337_iter1","scenario4",6
"338",0,0.000399944023379019,0.000789288111259626,0.00118923213463864,"iter1","site338","site338_iter1","scenario4",8
"339",0,0.00022284916059299,0,0.00022284916059299,"iter1","site339","site339_iter1","scenario4",4
"340",3.37922574311165e-05,0.000339267340073082,0,0.000373059597504198,"iter1","site340","site340_iter1","scenario4",5
"341",6.07015246861853e-05,0.000294231347000409,0.00103499514164703,0.00138992801333363,"iter1","site341","site341_iter1","scenario4",8
"342",3.39080027379164e-05,0.000754431306585729,0.000307375808645794,0.00109571511796944,"iter1","site342","site342_iter1","scenario4",5
"343",6.44897565970076e-06,0.00063180720871709,0,0.000638256184376791,"iter1","site343","site343_iter1","scenario4",6
"344",4.3383272924452e-05,0.00118916662282486,0.0024117484511509,0.00364429834690021,"iter1","site344","site344_iter1","scenario4",7
"345",1.2252983637133e-05,0.000338030922811889,0.000929086177362634,0.00127937008381166,"iter1","site345","site345_iter1","scenario4",6
"346",0,7.35210124819144e-05,1.18749582320709e-05,8.53959707139853e-05,"iter1","site346","site346_iter1","scenario4",5
"347",1.20030227974837e-06,0.000231076853199488,0.000108142689931336,0.000340419845410572,"iter1","site347","site347_iter1","scenario4",7
"348",0,0.000660069513055134,0.000187436646404454,0.000847506159459588,"iter1","site348","site348_iter1","scenario4",6
"349",0,0.000260193833757814,0.000580308288033628,0.000840502121791441,"iter1","site349","site349_iter1","scenario4",6
"350",0,0.00036592782471023,0.00011974569334253,0.00048567351805276,"iter1","site350","site350_iter1","scenario4",6
"351",1.0996209528127e-05,0.000169081010616905,0.000341508965821524,0.000521586185966556,"iter1","site351","site351_iter1","scenario4",7
"352",0,0.000172143092560834,0.000845913664203849,0.00101805675676468,"iter1","site352","site352_iter1","scenario4",7
"353",0,0.00044189003958639,0,0.00044189003958639,"iter1","site353","site353_iter1","scenario4",6
"354",0,0.000498818881754411,0.000234567926128965,0.000733386807883376,"iter1","site354","site354_iter1","scenario4",6
"355",3.23027948258876e-05,0.000314740188652482,0.000303396696174017,0.000650439679652387,"iter1","site355","site355_iter1","scenario4",7
"356",0,5.70514495500248e-05,0.000305196687828392,0.000362248137378417,"iter1","site356","site356_iter1","scenario4",6
"357",2.1990470307891e-05,0.000259549666649369,3.69763032769155e-05,0.000318516440234176,"iter1","site357","site357_iter1","scenario4",5
"358",1.27440521895866e-06,0.000185098397291939,6.20942566243768e-06,0.000192582228173336,"iter1","site358","site358_iter1","scenario4",7
"359",5.3320949545255e-05,0.000570459141576568,0.00024094952071134,0.000864729611833164,"iter1","site359","site359_iter1","scenario4",6
"360",1.32729108856236e-06,0.000198381109372728,0.000732626296966547,0.000932334697427838,"iter1","site360","site360_iter1","scenario4",7
"361",0,0.000936880378527884,0,0.000936880378527884,"iter1","site361","site361_iter1","scenario4",7
"362",0,0.000735781590613872,0.000400026345300634,0.00113580793591451,"iter1","site362","site362_iter1","scenario4",7
"363",0,0.000164094019999367,0,0.000164094019999367,"iter1","site363","site363_iter1","scenario4",5
"364",9.23373579933291e-06,0.000753234212192038,0.000445783931054421,0.00120825187904579,"iter1","site364","site364_iter1","scenario4",6
"365",0,0.000129940865405394,0,0.000129940865405394,"iter1","site365","site365_iter1","scenario4",8
"366",0,0.000268739096709164,0.00107748325542324,0.0013462223521324,"iter1","site366","site366_iter1","scenario4",7
"367",3.15653075944037e-05,0.000329077169605855,0,0.000360642477200259,"iter1","site367","site367_iter1","scenario4",8
