"","species","env","spa","codist","r2","iteration","nicheOpt","nicheBreadth","colProb","dispersal","intercol","interext","identifier","scenario","prevalence"
"34","4",0,0.4114335715265,0.377204748333897,0.788638319860396,"iter_3",0.271428571428571,1,0.4,0.005,1.5,1.5,"spp4_iter_3","scenario4",298
"35","5",0,0.328497390626941,0.613272312459987,0.941769703086928,"iter_3",0.328571428571429,1,0.4,0.005,1.5,1.5,"spp5_iter_3","scenario4",445
"36","6",0.00159516604738064,0.369605325815798,0.595011942649079,0.966212434512258,"iter_3",0.385714285714286,1,0.4,0.005,1.5,1.5,"spp6_iter_3","scenario4",422
"37","7",0.00264552901039211,0.41523665002213,0.445251440850486,0.863133619883008,"iter_3",0.442857142857143,1,0.4,0.005,1.5,1.5,"spp7_iter_3","scenario4",391
"38","8",0,0.370498262104715,0.467422943545578,0.837921205650293,"iter_3",0.5,1,0.4,0.005,1.5,1.5,"spp8_iter_3","scenario4",430
"39","9",0,0.338919062781914,0.557999461412074,0.896918524193988,"iter_3",0.557142857142857,1,0.4,0.005,1.5,1.5,"spp9_iter_3","scenario4",424
"40","10",0,0.373633079457793,0.491672074748253,0.865305154206046,"iter_3",0.614285714285714,1,0.4,0.005,1.5,1.5,"spp10_iter_3","scenario4",371
"41","11",0,0.404405088011559,0.488160479811012,0.892565567822571,"iter_3",0.671428571428571,1,0.4,0.005,1.5,1.5,"spp11_iter_3","scenario4",482
"42","12",0,0.502399047208073,0.416564535275147,0.91896358248322,"iter_3",0.728571428571429,1,0.4,0.005,1.5,1.5,"spp12_iter_3","scenario4",282
"43","13",0.0028454844512153,0.327106957377106,0.485738496258032,0.815690938086353,"iter_3",0.785714285714286,1,0.4,0.005,1.5,1.5,"spp13_iter_3","scenario4",614
"44","14",0.00114214105611421,0.460124331239152,0.399211625732797,0.860478098028064,"iter_3",0.842857142857143,1,0.4,0.005,1.5,1.5,"spp14_iter_3","scenario4",143
"45","15",0.000194822235633441,0.241778270870269,0.21160427266236,0.453577365768262,"iter_3",0.9,1,0.4,0.005,1.5,1.5,"spp15_iter_3","scenario4",749
"46","1",0.00181005104458187,0.245397516481669,0.0268822478864784,0.27408981541273,"iter_4",0.1,1,0.4,0.005,1.5,1.5,"spp1_iter_4","scenario4",817
"47","2",0,0.80194990873994,0.0380867540421762,0.840036662782116,"iter_4",0.157142857142857,1,0.4,0.005,1.5,1.5,"spp2_iter_4","scenario4",63
"48","3",0.00578465989918026,0.256833832858134,0.279664430641965,0.542282923399279,"iter_4",0.214285714285714,1,0.4,0.005,1.5,1.5,"spp3_iter_4","scenario4",672
"49","4",0,0.43002688914503,0.445667670169932,0.875694559314962,"iter_4",0.271428571428571,1,0.4,0.005,1.5,1.5,"spp4_iter_4","scenario4",249
"50","5",0,0.251886274405381,0.686169573770134,0.938055848175515,"iter_4",0.328571428571429,1,0.4,0.005,1.5,1.5,"spp5_iter_4","scenario4",507
"51","6",0,0.316020308296634,0.63634554297215,0.952365851268784,"iter_4",0.385714285714286,1,0.4,0.005,1.5,1.5,"spp6_iter_4","scenario4",372
"52","7",0,0.24741066885523,0.674670780768409,0.922081449623639,"iter_4",0.442857142857143,1,0.4,0.005,1.5,1.5,"spp7_iter_4","scenario4",467
"53","8",0.00052437603477129,0.34634399175971,0.598493622262802,0.945361990057283,"iter_4",0.5,1,0.4,0.005,1.5,1.5,"spp8_iter_4","scenario4",378
"54","9",0.00220706642648122,0.332251234121897,0.523648606720689,0.858106907269067,"iter_4",0.557142857142857,1,0.4,0.005,1.5,1.5,"spp9_iter_4","scenario4",460
"55","10",0,0.401677615258776,0.482350204066985,0.884027819325762,"iter_4",0.614285714285714,1,0.4,0.005,1.5,1.5,"spp10_iter_4","scenario4",374
"56","11",0.000822463277839081,0.399308350329181,0.534318396386163,0.934449209993184,"iter_4",0.671428571428571,1,0.4,0.005,1.5,1.5,"spp11_iter_4","scenario4",453
"57","12",0,0.396869770551661,0.549670180701767,0.946539951253427,"iter_4",0.728571428571429,1,0.4,0.005,1.5,1.5,"spp12_iter_4","scenario4",351
"58","13",0,0.38318148652449,0.450877320902488,0.834058807426978,"iter_4",0.785714285714286,1,0.4,0.005,1.5,1.5,"spp13_iter_4","scenario4",546
"59","14",0,0.503898357443383,0.333481082476266,0.83737943991965,"iter_4",0.842857142857143,1,0.4,0.005,1.5,1.5,"spp14_iter_4","scenario4",171
"60","15",0.00137316264858328,0.242144671099492,0.21926764200653,0.462785475754606,"iter_4",0.9,1,0.4,0.005,1.5,1.5,"spp15_iter_4","scenario4",734
"61","1",0.00581578665354598,0.286334318102993,0.0706913546846007,0.36284145944114,"iter_5",0.1,1,0.4,0.005,1.5,1.5,"spp1_iter_5","scenario4",788
"62","2",0,0.632196608455716,0.0587710643946627,0.690967672850378,"iter_5",0.157142857142857,1,0.4,0.005,1.5,1.5,"spp2_iter_5","scenario4",107
"63","3",0,0.203604121247818,0.379754078543019,0.583358199790837,"iter_5",0.214285714285714,1,0.4,0.005,1.5,1.5,"spp3_iter_5","scenario4",594
"64","4",0,0.427101276909465,0.475404110825411,0.902505387734876,"iter_5",0.271428571428571,1,0.4,0.005,1.5,1.5,"spp4_iter_5","scenario4",271
"65","5",0,0.251221113642275,0.676279548818492,0.927500662460766,"iter_5",0.328571428571429,1,0.4,0.005,1.5,1.5,"spp5_iter_5","scenario4",533
"66","6",0,0.333694633181302,0.589607129889443,0.923301763070745,"iter_5",0.385714285714286,1,0.4,0.005,1.5,1.5,"spp6_iter_5","scenario4",344
"67","7",0,0.269711692108532,0.643264887033723,0.912976579142255,"iter_5",0.442857142857143,1,0.4,0.005,1.5,1.5,"spp7_iter_5","scenario4",446
"68","8",0,0.213653729469979,0.663549889181233,0.877203618651212,"iter_5",0.5,1,0.4,0.005,1.5,1.5,"spp8_iter_5","scenario4",415
"69","9",8.27789877571594e-05,0.322908820983015,0.534707410414922,0.857699010385694,"iter_5",0.557142857142857,1,0.4,0.005,1.5,1.5,"spp9_iter_5","scenario4",416
"70","10",0,0.387781736017969,0.449599618778134,0.837381354796102,"iter_5",0.614285714285714,1,0.4,0.005,1.5,1.5,"spp10_iter_5","scenario4",383
"71","11",0.00956097556735941,0.445230102832894,0.433456708379767,0.88824778678002,"iter_5",0.671428571428571,1,0.4,0.005,1.5,1.5,"spp11_iter_5","scenario4",468
"72","12",0,0.387848390162955,0.563135168982855,0.95098355914581,"iter_5",0.728571428571429,1,0.4,0.005,1.5,1.5,"spp12_iter_5","scenario4",289
"73","13",0.00390191758391367,0.2487817069921,0.50712115720073,0.759804781776744,"iter_5",0.785714285714286,1,0.4,0.005,1.5,1.5,"spp13_iter_5","scenario4",613
"74","14",0,0.538018657108813,0.245918294340208,0.78393695144902,"iter_5",0.842857142857143,1,0.4,0.005,1.5,1.5,"spp14_iter_5","scenario4",106
"75","15",0,0.222180844643155,0.17228479327792,0.394465637921075,"iter_5",0.9,1,0.4,0.005,1.5,1.5,"spp15_iter_5","scenario4",800
