"","env","spa","codist","r2","iteration","site","identifier","scenario","richness"
"1",0.000134383041945978,0.00014254442196272,0,0.000276927463908698,"iter1","site1","site1_iter1","scenario3",3
"2",0.000127377375256387,0.000173889440095717,3.31892623763668e-05,0.000334456077728471,"iter1","site2","site2_iter1","scenario3",3
"3",0.000173045834669145,0.000168065702573606,0.000270447918568317,0.000611559455811068,"iter1","site3","site3_iter1","scenario3",4
"4",0.000655055613398363,0.000140074745921323,0,0.000795130359319686,"iter1","site4","site4_iter1","scenario3",1
"5",0.000266891820766157,0.000153235048074129,0,0.000420126868840285,"iter1","site5","site5_iter1","scenario3",2
"6",0.000676820913825604,0.00104117747284103,0,0.00171799838666664,"iter1","site6","site6_iter1","scenario3",1
"7",0.000816516102407011,0,0,0.000816516102407011,"iter1","site7","site7_iter1","scenario3",0
"8",0.000145466834142943,8.6257563332816e-05,7.93528667020782e-05,0.000311077264177837,"iter1","site8","site8_iter1","scenario3",3
"9",0.000122674123298427,0.000210565912611674,0.000292142773029879,0.00062538280893998,"iter1","site9","site9_iter1","scenario3",4
"10",0.000859512124687696,0.000128758160718592,0,0.000988270285406288,"iter1","site10","site10_iter1","scenario3",1
"11",0.000190898219594047,0.000105473887108893,0,0.00029637210670294,"iter1","site11","site11_iter1","scenario3",0
"12",0.000262592243124808,0.000342470715357439,0,0.000605062958482246,"iter1","site12","site12_iter1","scenario3",2
"13",0.00020018357366605,0.00017099185689363,0.000149367759402432,0.000520543189962112,"iter1","site13","site13_iter1","scenario3",2
"14",1.64464419746582e-05,0.000106770114440226,0,0.000123216556414884,"iter1","site14","site14_iter1","scenario3",0
"15",0.000250722007048724,0.000350615829651573,0.000151767376825212,0.000753105213525509,"iter1","site15","site15_iter1","scenario3",2
"16",8.76866895616388e-05,0.000283404713224703,7.49949454609895e-05,0.000446086348247332,"iter1","site16","site16_iter1","scenario3",4
"17",9.31317296904812e-05,0.000392296668848205,0,0.000485428398538686,"iter1","site17","site17_iter1","scenario3",1
"18",0.00119348569898612,0.000196149620537428,0,0.00138963531952355,"iter1","site18","site18_iter1","scenario3",0
"19",0.000164504517601962,0.00020503391386578,1.14201137143806e-05,0.000380958545182122,"iter1","site19","site19_iter1","scenario3",2
"20",0.000295446505253492,0.000785761777991647,1.87565227893024e-05,0.00109996480603444,"iter1","site20","site20_iter1","scenario3",3
"21",0.000752302518692756,2.28102520750714e-05,0.00011495025888453,0.000890063029652358,"iter1","site21","site21_iter1","scenario3",2
"22",0.000295952886461476,0.0003373081603277,0,0.000633261046789176,"iter1","site22","site22_iter1","scenario3",0
"23",0.000146823639154277,0.000217261980865513,1.37902008706738e-05,0.000377875820890464,"iter1","site23","site23_iter1","scenario3",1
"24",0.000590579987132585,0.000311433365232972,9.51221820154419e-05,0.000997135534380999,"iter1","site24","site24_iter1","scenario3",2
"25",0.000170179657115915,0.000327005203237758,8.14601712238579e-05,0.000578645031577531,"iter1","site25","site25_iter1","scenario3",3
"26",0.000129320990622434,0.000145041484262096,0,0.00027436247488453,"iter1","site26","site26_iter1","scenario3",2
"27",0.00127703886483454,0.000226929946467154,0.000103807762123504,0.0016077765734252,"iter1","site27","site27_iter1","scenario3",2
"28",5.03940380660925e-05,0.000272323428706986,0,0.000322717466773079,"iter1","site28","site28_iter1","scenario3",0
"29",0.000337352509982421,0.000482320626494056,0.00011642099552814,0.000936094132004617,"iter1","site29","site29_iter1","scenario3",2
"30",0.000110622740788825,0.00034023169402594,1.45724408474656e-05,0.00046542687566223,"iter1","site30","site30_iter1","scenario3",3
"31",0.000129224988688358,0.000430866814650222,0.000165513612414105,0.000725605415752684,"iter1","site31","site31_iter1","scenario3",3
"32",0.000194350928125719,0.000225190314344915,3.66467857432694e-05,0.000456188028213903,"iter1","site32","site32_iter1","scenario3",2
"33",0.00010935941532638,0.000356476898826907,0.00015897650810344,0.000624812822256727,"iter1","site33","site33_iter1","scenario3",3
"34",0.00030639063657552,6.94128430687235e-05,0,0.000375803479644243,"iter1","site34","site34_iter1","scenario3",1
"35",0.000435566728517225,0.00059673647714173,0,0.00103230320565895,"iter1","site35","site35_iter1","scenario3",3
"36",0.000111445573158301,0.000129812531903762,0.000139968920972945,0.000381227026035008,"iter1","site36","site36_iter1","scenario3",1
"37",0.000175828447786727,9.36593604765097e-05,0.000201476895027815,0.000470964703291052,"iter1","site37","site37_iter1","scenario3",2
"38",0.000682905307126542,0.000290301870937602,0,0.000973207178064144,"iter1","site38","site38_iter1","scenario3",3
"39",6.80730114351469e-05,0.000175809451729475,4.67111324230973e-05,0.000290593595587719,"iter1","site39","site39_iter1","scenario3",1
"40",4.53285715529395e-05,0.00059399244193678,0.000339276658651942,0.000978597672141661,"iter1","site40","site40_iter1","scenario3",3
"41",0.000299493746979614,0.000166283451384957,4.28407257930991e-05,0.00050861792415767,"iter1","site41","site41_iter1","scenario3",2
"42",0.00014146788799432,0.000398266075998506,3.69598455643141e-05,0.00057669380955714,"iter1","site42","site42_iter1","scenario3",2
"43",0.000316020290187155,0.000259826426395196,4.09575871425701e-05,0.000616804303724921,"iter1","site43","site43_iter1","scenario3",2
"44",6.24776973935512e-05,0.000153780925731339,4.65286679411609e-05,0.000262787291066051,"iter1","site44","site44_iter1","scenario3",1
"45",0.000174453479070704,9.84407016384471e-05,0.000208902843907574,0.000481797024616725,"iter1","site45","site45_iter1","scenario3",2
"46",0.000234642448269041,0.000212612543459369,2.32915401914173e-05,0.000470546531919827,"iter1","site46","site46_iter1","scenario3",2
"47",0.00134773343211352,0.000188867123232133,4.5541954798185e-05,0.00158214251014383,"iter1","site47","site47_iter1","scenario3",0
"48",9.0602876406195e-05,0.000289579032562286,5.99821501248287e-05,0.00044016405909331,"iter1","site48","site48_iter1","scenario3",2
"49",0.00014394152804911,0.000183805746958147,5.36429089128544e-05,0.000381390183920112,"iter1","site49","site49_iter1","scenario3",1
"50",0.000157999071200841,1.72247705632912e-05,0.000161231249186551,0.000336455090950683,"iter1","site50","site50_iter1","scenario3",2
"51",0.000105245062146946,0.000133559964028479,0.000131858197396531,0.000370663223571955,"iter1","site51","site51_iter1","scenario3",2
"52",0.000376775613278289,0.000215219831639519,0,0.000591995444917808,"iter1","site52","site52_iter1","scenario3",0
"53",9.00730134446874e-05,0.000276459145536385,0.000255257005086428,0.0006217891640675,"iter1","site53","site53_iter1","scenario3",3
"54",0.000184311958881209,0.000132069499256312,0.000134771869619802,0.000451153327757324,"iter1","site54","site54_iter1","scenario3",2
"55",0.000708314004392062,0,9.80950589587305e-05,0.000806409063350793,"iter1","site55","site55_iter1","scenario3",1
"56",0.000683966783281864,0.000398688791115942,0,0.00108265557439781,"iter1","site56","site56_iter1","scenario3",0
"57",9.37967961072763e-05,0.000414826690233361,0,0.000508623486340637,"iter1","site57","site57_iter1","scenario3",0
"58",0.000107018892789367,0.000130530661103764,8.29640859347505e-05,0.000320513639827882,"iter1","site58","site58_iter1","scenario3",2
"59",0.000180486798439655,0.000255280750505853,0.00012323549065324,0.000559003039598748,"iter1","site59","site59_iter1","scenario3",3
"60",8.54805000780571e-05,8.64338957283111e-05,0.000221828399386532,0.0003937427951929,"iter1","site60","site60_iter1","scenario3",2
"61",0.000542359065722368,0.000149901443963461,0.000199741429346313,0.000892001939032141,"iter1","site61","site61_iter1","scenario3",4
"62",0.000175803733939106,0.000214444190955352,6.97091188919647e-05,0.000459957043786423,"iter1","site62","site62_iter1","scenario3",3
