"","species","env","spa","codist","r2","iteration","nicheOpt","nicheBreadth","colProb","dispersal","intercol","interext","identifier","scenario","prevalence"
"13","13",0.621299978188661,0.0754570033379476,0.071936722891611,0.768693704418219,"iter_1",0.785714285714286,0.2,0.4,0.005,0,0,"spp13_iter_1","scenario1",250
"14","14",0.678540461094819,0.0851914450775064,0.0318036899113018,0.795535596083627,"iter_1",0.842857142857143,0.2,0.4,0.005,0,0,"spp14_iter_1","scenario1",222
"15","15",0.46205495110409,0.162704845473344,0.0395853612551738,0.664345157832608,"iter_1",0.9,0.2,0.4,0.005,0,0,"spp15_iter_1","scenario1",175
"16","1",0.632332418832151,0.0767407613519545,0,0.709073180184106,"iter_2",0.1,0.2,0.4,0.005,0,0,"spp1_iter_2","scenario1",164
"17","2",0.68626846451561,0.0676213281485908,0.018839822710838,0.772729615375039,"iter_2",0.157142857142857,0.2,0.4,0.005,0,0,"spp2_iter_2","scenario1",218
"18","3",0.659841653564992,0.0904005123040478,0.0462646563098669,0.796506822178907,"iter_2",0.214285714285714,0.2,0.4,0.005,0,0,"spp3_iter_2","scenario1",272
"19","4",0.611286536490071,0.113488307055517,0.0419559443155963,0.766730787861185,"iter_2",0.271428571428571,0.2,0.4,0.005,0,0,"spp4_iter_2","scenario1",303
"20","5",0.584440887439202,0.12566519508609,0.0308546428515688,0.740960725376861,"iter_2",0.328571428571429,0.2,0.4,0.005,0,0,"spp5_iter_2","scenario1",357
"21","6",0.436692314472305,0.137704297907192,0.0944216292750131,0.66881824165451,"iter_2",0.385714285714286,0.2,0.4,0.005,0,0,"spp6_iter_2","scenario1",356
"22","7",0.454083658636624,0.125149228868429,0.0922262770515767,0.671459164556629,"iter_2",0.442857142857143,0.2,0.4,0.005,0,0,"spp7_iter_2","scenario1",355
"23","8",0.36148713191475,0.165332437099313,0.15761943892152,0.684439007935583,"iter_2",0.5,0.2,0.4,0.005,0,0,"spp8_iter_2","scenario1",379
"24","9",0.414789542828215,0.116023824618483,0.102529507748752,0.63334287519545,"iter_2",0.557142857142857,0.2,0.4,0.005,0,0,"spp9_iter_2","scenario1",374
"25","10",0.488001581089366,0.126454278027624,0.104745829610653,0.719201688727643,"iter_2",0.614285714285714,0.2,0.4,0.005,0,0,"spp10_iter_2","scenario1",364
"26","11",0.520388805818145,0.171683923064391,0.0785980105581812,0.770670739440718,"iter_2",0.671428571428571,0.2,0.4,0.005,0,0,"spp11_iter_2","scenario1",340
"27","12",0.601553314534179,0.107067547754203,0.0880109695313911,0.796631831819773,"iter_2",0.728571428571429,0.2,0.4,0.005,0,0,"spp12_iter_2","scenario1",276
"28","13",0.62440983146033,0.11590785153196,0.035380038271615,0.775697721263905,"iter_2",0.785714285714286,0.2,0.4,0.005,0,0,"spp13_iter_2","scenario1",255
"29","14",0.687599292374621,0.0685548438134181,0.0431939153520404,0.799348051540079,"iter_2",0.842857142857143,0.2,0.4,0.005,0,0,"spp14_iter_2","scenario1",201
"30","15",0.541496452032302,0.19707865787702,0.0109587280241374,0.749533837933459,"iter_2",0.9,0.2,0.4,0.005,0,0,"spp15_iter_2","scenario1",141
"31","1",0.550746362871276,0.206322258672245,0.0195351732962572,0.776603794839778,"iter_3",0.1,0.2,0.4,0.005,0,0,"spp1_iter_3","scenario1",164
"32","2",0.692691148646048,0.073145858963636,0,0.765837007609684,"iter_3",0.157142857142857,0.2,0.4,0.005,0,0,"spp2_iter_3","scenario1",222
"33","3",0.670690639954135,0.0653534875853359,0.0402348538702325,0.776278981409703,"iter_3",0.214285714285714,0.2,0.4,0.005,0,0,"spp3_iter_3","scenario1",260
"34","4",0.617312736153892,0.14950387066806,0.0238957678463165,0.790712374668269,"iter_3",0.271428571428571,0.2,0.4,0.005,0,0,"spp4_iter_3","scenario1",333
"35","5",0.540390593483272,0.125293144800338,0.0486896675803724,0.714373405863982,"iter_3",0.328571428571429,0.2,0.4,0.005,0,0,"spp5_iter_3","scenario1",346
"36","6",0.555446460688838,0.115279940659372,0.0295254822263472,0.700251883574557,"iter_3",0.385714285714286,0.2,0.4,0.005,0,0,"spp6_iter_3","scenario1",352
"37","7",0.495118747441191,0.113212856749938,0.0726154566632756,0.680947060854404,"iter_3",0.442857142857143,0.2,0.4,0.005,0,0,"spp7_iter_3","scenario1",403
"38","8",0.368620091026617,0.139517886890314,0.226080218354286,0.734218196271217,"iter_3",0.5,0.2,0.4,0.005,0,0,"spp8_iter_3","scenario1",377
"39","9",0.381252144382861,0.133394360435786,0.0906800191093398,0.605326523927988,"iter_3",0.557142857142857,0.2,0.4,0.005,0,0,"spp9_iter_3","scenario1",329
"40","10",0.467096202266631,0.130022898385346,0.0405299825230392,0.637649083175016,"iter_3",0.614285714285714,0.2,0.4,0.005,0,0,"spp10_iter_3","scenario1",370
"41","11",0.542337342344481,0.0792380043728488,0.0623503764021783,0.683925723119508,"iter_3",0.671428571428571,0.2,0.4,0.005,0,0,"spp11_iter_3","scenario1",334
"42","12",0.480827784022713,0.0882188449188468,0.147542171254245,0.716588800195805,"iter_3",0.728571428571429,0.2,0.4,0.005,0,0,"spp12_iter_3","scenario1",303
"43","13",0.612610427784794,0.0790803884368056,0.0460359324813939,0.737726748702993,"iter_3",0.785714285714286,0.2,0.4,0.005,0,0,"spp13_iter_3","scenario1",235
"44","14",0.656672670711346,0.0614826878361663,0.0606895310583032,0.778844889605816,"iter_3",0.842857142857143,0.2,0.4,0.005,0,0,"spp14_iter_3","scenario1",219
"45","15",0.473203594100235,0.175397155303749,0.0576333836153622,0.706234133019346,"iter_3",0.9,0.2,0.4,0.005,0,0,"spp15_iter_3","scenario1",168
"46","1",0.629820116158686,0.129942794947511,0.00705563376909057,0.766818544875288,"iter_4",0.1,0.2,0.4,0.005,0,0,"spp1_iter_4","scenario1",186
"47","2",0.552138420499351,0.130926429061969,0.017778180706463,0.700843030267783,"iter_4",0.157142857142857,0.2,0.4,0.005,0,0,"spp2_iter_4","scenario1",231
"48","3",0.521445767609063,0.162008832096451,0.0816129369315597,0.765067536637073,"iter_4",0.214285714285714,0.2,0.4,0.005,0,0,"spp3_iter_4","scenario1",278
"49","4",0.635965229536454,0.103017215902779,0.0295080654835097,0.768490510922743,"iter_4",0.271428571428571,0.2,0.4,0.005,0,0,"spp4_iter_4","scenario1",327
"50","5",0.539745359251083,0.122415848592628,0.0746330314247385,0.736794239268449,"iter_4",0.328571428571429,0.2,0.4,0.005,0,0,"spp5_iter_4","scenario1",359
"51","6",0.552431260679127,0.101870380146625,0.0645373564758022,0.718838997301554,"iter_4",0.385714285714286,0.2,0.4,0.005,0,0,"spp6_iter_4","scenario1",398
"52","7",0.456780146815598,0.0842819528103484,0.154915344120524,0.69597744374647,"iter_4",0.442857142857143,0.2,0.4,0.005,0,0,"spp7_iter_4","scenario1",383
"53","8",0.385939376216582,0.133190086005499,0.0995309331694325,0.618660395391514,"iter_4",0.5,0.2,0.4,0.005,0,0,"spp8_iter_4","scenario1",385
"54","9",0.313449581139992,0.182928877083593,0.179057497851536,0.675435956075121,"iter_4",0.557142857142857,0.2,0.4,0.005,0,0,"spp9_iter_4","scenario1",377
"55","10",0.382387171422306,0.145236884623604,0.117607321199765,0.645231377245675,"iter_4",0.614285714285714,0.2,0.4,0.005,0,0,"spp10_iter_4","scenario1",366
"56","11",0.590810068456454,0.0665452454331248,0.0618727289171447,0.719228042806724,"iter_4",0.671428571428571,0.2,0.4,0.005,0,0,"spp11_iter_4","scenario1",313
"57","12",0.621824199348582,0.0863953000710529,0.0543755400476866,0.762595039467322,"iter_4",0.728571428571429,0.2,0.4,0.005,0,0,"spp12_iter_4","scenario1",289
"58","13",0.555305246332193,0.124391477841563,0.10974890356606,0.789445627739816,"iter_4",0.785714285714286,0.2,0.4,0.005,0,0,"spp13_iter_4","scenario1",260
"59","14",0.530706574617053,0.124579206853832,0.0840732959675423,0.739359077438428,"iter_4",0.842857142857143,0.2,0.4,0.005,0,0,"spp14_iter_4","scenario1",237
"60","15",0.43568319392743,0.167744128580921,0.101261963106362,0.704689285614713,"iter_4",0.9,0.2,0.4,0.005,0,0,"spp15_iter_4","scenario1",177
"61","1",0.641605745287272,0.112265869705525,0,0.753871614992797,"iter_5",0.1,0.2,0.4,0.005,0,0,"spp1_iter_5","scenario1",162
"62","2",0.578691225122026,0.160917783941585,0.0119791937289656,0.751588202792576,"iter_5",0.157142857142857,0.2,0.4,0.005,0,0,"spp2_iter_5","scenario1",224
"63","3",0.675402168639011,0.1103564077886,0.0139986648788579,0.799757241306469,"iter_5",0.214285714285714,0.2,0.4,0.005,0,0,"spp3_iter_5","scenario1",284
"64","4",0.653928906227332,0.107124282708188,0.0488194711837039,0.809872660119224,"iter_5",0.271428571428571,0.2,0.4,0.005,0,0,"spp4_iter_5","scenario1",346
"65","5",0.526650958374354,0.102145872869052,0.117129604304912,0.745926435548318,"iter_5",0.328571428571429,0.2,0.4,0.005,0,0,"spp5_iter_5","scenario1",380
"66","6",0.527549333845713,0.105226956495977,0.0709533368986173,0.703729627240307,"iter_5",0.385714285714286,0.2,0.4,0.005,0,0,"spp6_iter_5","scenario1",365
"67","7",0.424323354424266,0.148002005721344,0.0933885054934592,0.665713865639069,"iter_5",0.442857142857143,0.2,0.4,0.005,0,0,"spp7_iter_5","scenario1",368
"68","8",0.388633314218055,0.0929871482526048,0.0928692715259256,0.574489733996586,"iter_5",0.5,0.2,0.4,0.005,0,0,"spp8_iter_5","scenario1",361
"69","9",0.348780605906493,0.105988484380707,0.0854024475801651,0.540171537867365,"iter_5",0.557142857142857,0.2,0.4,0.005,0,0,"spp9_iter_5","scenario1",381
"70","10",0.409413126815562,0.100614274111503,0.0606451751503719,0.570672576077437,"iter_5",0.614285714285714,0.2,0.4,0.005,0,0,"spp10_iter_5","scenario1",349
"71","11",0.528818400357229,0.0890994927294766,0.0978101163061071,0.715728009392812,"iter_5",0.671428571428571,0.2,0.4,0.005,0,0,"spp11_iter_5","scenario1",323
"72","12",0.550653372884368,0.0804361548239308,0.0336459715845219,0.664735499292821,"iter_5",0.728571428571429,0.2,0.4,0.005,0,0,"spp12_iter_5","scenario1",281
"73","13",0.556794168636431,0.127856395780765,0.0653657943241492,0.750016358741346,"iter_5",0.785714285714286,0.2,0.4,0.005,0,0,"spp13_iter_5","scenario1",268
"74","14",0.621409642731882,0.0903402222264524,0.0126690419067991,0.724418906865133,"iter_5",0.842857142857143,0.2,0.4,0.005,0,0,"spp14_iter_5","scenario1",199
"75","15",0.54759125040352,0.151347913527349,0.00997433398757586,0.708913497918444,"iter_5",0.9,0.2,0.4,0.005,0,0,"spp15_iter_5","scenario1",184
